date,tnh_flow_{t-11},tnh_flow_{t-10},tnh_flow_{t-9},tnh_flow_{t-8},tnh_flow_{t-7},tnh_flow_{t-6},tnh_flow_{t-5},tnh_flow_{t-4},tnh_flow_{t-3},tnh_flow_{t-2},tnh_flow_{t-1},tnh_flow_{t},tnh_flow_{t+1},flow_{t+1}
1992-07-31,827.7329749103943,1130.152329749104,734.9537037037037,638.8142174432497,391.9753086419753,205.01045400238948,145.9826762246117,144.99521072796935,182.9823775388292,366.0108024691358,452.8823178016726,800.9259259,1760.0059737156512,658.9755077658302
1992-08-31,1130.152329749104,734.9537037037037,638.8142174432497,391.9753086419753,205.01045400238948,145.9826762246117,144.99521072796935,182.9823775388292,366.0108024691358,452.8823178016726,800.9259259,1760.0059737156512,1040.1732377538829,629.1069295101554
1992-09-30,734.9537037037037,638.8142174432497,391.9753086419753,205.01045400238948,145.9826762246117,144.99521072796935,182.9823775388292,366.0108024691358,452.8823178016726,800.9259259,1760.0059737156512,1040.1732377538829,1079.861111111111,393.13271604938274
1992-10-31,638.8142174432497,391.9753086419753,205.01045400238948,145.9826762246117,144.99521072796935,182.9823775388292,366.0108024691358,452.8823178016726,800.9259259,1760.0059737156512,1040.1732377538829,1079.861111111111,1009.931302270012,229.0173237753883
1992-11-30,391.9753086419753,205.01045400238948,145.9826762246117,144.99521072796935,182.9823775388292,366.0108024691358,452.8823178016726,800.9259259,1760.0059737156512,1040.1732377538829,1079.861111111111,1009.931302270012,396.9907407407407,498.8425925925926
1992-12-31,205.01045400238948,145.9826762246117,144.99521072796935,182.9823775388292,366.0108024691358,452.8823178016726,800.9259259,1760.0059737156512,1040.1732377538829,1079.861111111111,1009.931302270012,396.9907407407407,193.99641577060933,630.9737157
1993-01-31,145.9826762246117,144.99521072796935,182.9823775388292,366.0108024691358,452.8823178016726,800.9259259,1760.0059737156512,1040.1732377538829,1079.861111111111,1009.931302270012,396.9907407407407,193.99641577060933,173.01373954599762,538.0077658303464
1993-02-28,144.99521072796935,182.9823775388292,366.0108024691358,452.8823178016726,800.9259259,1760.0059737156512,1040.1732377538829,1079.861111111111,1009.931302270012,396.9907407407407,193.99641577060933,173.01373954599762,176.00859788359787,646.9080687830688
1993-03-31,182.9823775388292,366.0108024691358,452.8823178016726,800.9259259,1760.0059737156512,1040.1732377538829,1079.861111111111,1009.931302270012,396.9907407407407,193.99641577060933,173.01373954599762,176.00859788359787,234.9910394265233,507.1311230585424
1993-04-30,366.0108024691358,452.8823178016726,800.9259259,1760.0059737156512,1040.1732377538829,1079.861111111111,1009.931302270012,396.9907407407407,193.99641577060933,173.01373954599762,176.00859788359787,234.9910394265233,484.1820987654321,491.89814814814815
1993-05-31,452.8823178016726,800.9259259,1760.0059737156512,1040.1732377538829,1079.861111111111,1009.931302270012,396.9907407407407,193.99641577060933,173.01373954599762,176.00859788359787,234.9910394265233,484.1820987654321,701.1648745519714,611.1857825567503
1993-06-30,800.9259259,1760.0059737156512,1040.1732377538829,1079.861111111111,1009.931302270012,396.9907407407407,193.99641577060933,173.01373954599762,176.00859788359787,234.9910394265233,484.1820987654321,701.1648745519714,993.8271604938273,778.1635802469136
1993-07-31,1760.0059737156512,1040.1732377538829,1079.861111111111,1009.931302270012,396.9907407407407,193.99641577060933,173.01373954599762,176.00859788359787,234.9910394265233,484.1820987654321,701.1648745519714,993.8271604938273,1400.089605734767,710.1254480286739
1993-08-31,1040.1732377538829,1079.861111111111,1009.931302270012,396.9907407407407,193.99641577060933,173.01373954599762,176.00859788359787,234.9910394265233,484.1820987654321,701.1648745519714,993.8271604938273,1400.089605734767,1619.9970131421744,769.8626045400239
1993-09-30,1079.861111111111,1009.931302270012,396.9907407407407,193.99641577060933,173.01373954599762,176.00859788359787,234.9910394265233,484.1820987654321,701.1648745519714,993.8271604938273,1400.089605734767,1619.9970131421744,1089.891975308642,839.1203703703703
1993-10-31,1009.931302270012,396.9907407407407,193.99641577060933,173.01373954599762,176.00859788359787,234.9910394265233,484.1820987654321,701.1648745519714,993.8271604938273,1400.089605734767,1619.9970131421744,1089.891975308642,747.0878136200718,607.0788530465951
1993-11-30,396.9907407407407,193.99641577060933,173.01373954599762,176.00859788359787,234.9910394265233,484.1820987654321,701.1648745519714,993.8271604938273,1400.089605734767,1619.9970131421744,1089.891975308642,747.0878136200718,442.9012345679012,591.0493827160494
1993-12-31,193.99641577060933,173.01373954599762,176.00859788359787,234.9910394265233,484.1820987654321,701.1648745519714,993.8271604938273,1400.089605734767,1619.9970131421744,1089.891975308642,747.0878136200718,442.9012345679012,202.99432497013143,573.8500597371565
1994-01-31,173.01373954599762,176.00859788359787,234.9910394265233,484.1820987654321,701.1648745519714,993.8271604938273,1400.089605734767,1619.9970131421744,1089.891975308642,747.0878136200718,442.9012345679012,202.99432497013143,161.99970131421748,648.8948626
1994-02-28,176.00859788359787,234.9910394265233,484.1820987654321,701.1648745519714,993.8271604938273,1400.089605734767,1619.9970131421744,1089.891975308642,747.0878136200718,442.9012345679012,202.99432497013143,161.99970131421748,159.01951058201058,663.0291005291006
1994-03-31,234.9910394265233,484.1820987654321,701.1648745519714,993.8271604938273,1400.089605734767,1619.9970131421744,1089.891975308642,747.0878136200718,442.9012345679012,202.99432497013143,161.99970131421748,159.01951058201058,193.99641577060933,729.9133811230586
1994-04-30,484.1820987654321,701.1648745519714,993.8271604938273,1400.089605734767,1619.9970131421744,1089.891975308642,747.0878136200718,442.9012345679012,202.99432497013143,161.99970131421748,159.01951058201058,193.99641577060933,496.9135802469136,628.0864197530864
1994-05-31,701.1648745519714,993.8271604938273,1400.089605734767,1619.9970131421744,1089.891975308642,747.0878136200718,442.9012345679012,202.99432497013143,161.99970131421748,159.01951058201058,193.99641577060933,496.9135802469136,635.0806451612904,906.1379928315412
1994-06-30,993.8271604938273,1400.089605734767,1619.9970131421744,1089.891975308642,747.0878136200718,442.9012345679012,202.99432497013143,161.99970131421748,159.01951058201058,193.99641577060933,496.9135802469136,635.0806451612904,1150.0771604938273,785.1080246913581
1994-07-31,1400.089605734767,1619.9970131421744,1089.891975308642,747.0878136200718,442.9012345679012,202.99432497013143,161.99970131421748,159.01951058201058,193.99641577060933,496.9135802469136,635.0806451612904,1150.0771604938273,1020.0119474313022,623.8799283154121
1994-08-31,1619.9970131421744,1089.891975308642,747.0878136200718,442.9012345679012,202.99432497013143,161.99970131421748,159.01951058201058,193.99641577060933,496.9135802469136,635.0806451612904,1150.0771604938273,1020.0119474313022,589.1577061,788.9038231780168
1994-09-30,1089.891975308642,747.0878136200718,442.9012345679012,202.99432497013143,161.99970131421748,159.01951058201058,193.99641577060933,496.9135802469136,635.0806451612904,1150.0771604938273,1020.0119474313022,589.1577061,702.9320987654321,704.8611111111111
1994-10-31,747.0878136200718,442.9012345679012,202.99432497013143,161.99970131421748,159.01951058201058,193.99641577060933,496.9135802469136,635.0806451612904,1150.0771604938273,1020.0119474313022,589.1577061,702.9320987654321,574.9701314217443,679.1367980884111
1994-11-30,442.9012345679012,202.99432497013143,161.99970131421748,159.01951058201058,193.99641577060933,496.9135802469136,635.0806451612904,1150.0771604938273,1020.0119474313022,589.1577061,702.9320987654321,574.9701314217443,339.0046296296297,618.8271604938271
1994-12-31,202.99432497013143,161.99970131421748,159.01951058201058,193.99641577060933,496.9135802469136,635.0806451612904,1150.0771604938273,1020.0119474313022,589.1577061,702.9320987654321,574.9701314217443,339.0046296296297,159.98357228195937,716.0991636798088
1995-01-31,161.99970131421748,159.01951058201058,193.99641577060933,496.9135802469136,635.0806451612904,1150.0771604938273,1020.0119474313022,589.1577061,702.9320987654321,574.9701314217443,339.0046296296297,159.98357228195937,130.00298685782556,729.1666666666666
1995-02-28,159.01951058201058,193.99641577060933,496.9135802469136,635.0806451612904,1150.0771604938273,1020.0119474313022,589.1577061,702.9320987654321,574.9701314217443,339.0046296296297,159.98357228195937,130.00298685782556,121.98247354497354,644.8412698412699
1995-03-31,193.99641577060933,496.9135802469136,635.0806451612904,1150.0771604938273,1020.0119474313022,589.1577061,702.9320987654321,574.9701314217443,339.0046296296297,159.98357228195937,130.00298685782556,121.98247354497354,176.00059737156514,682.8703703703703
1995-04-30,496.9135802469136,635.0806451612904,1150.0771604938273,1020.0119474313022,589.1577061,702.9320987654321,574.9701314217443,339.0046296296297,159.98357228195937,130.00298685782556,121.98247354497354,176.00059737156514,395.8333333333333,444.0586419753087
1995-05-31,635.0806451612904,1150.0771604938273,1020.0119474313022,589.1577061,702.9320987654321,574.9701314217443,339.0046296296297,159.98357228195937,130.00298685782556,121.98247354497354,176.00059737156514,395.8333333333333,714.979092,586.1708482676224
1995-06-30,1150.0771604938273,1020.0119474313022,589.1577061,702.9320987654321,574.9701314217443,339.0046296296297,159.98357228195937,130.00298685782556,121.98247354497354,176.00059737156514,395.8333333333333,714.979092,559.0277777777778,783.1790123
1995-07-31,1020.0119474313022,589.1577061,702.9320987654321,574.9701314217443,339.0046296296297,159.98357228195937,130.00298685782556,121.98247354497354,176.00059737156514,395.8333333333333,714.979092,559.0277777777778,532.0340501792115,800.8512544802867
1995-08-31,589.1577061,702.9320987654321,574.9701314217443,339.0046296296297,159.98357228195937,130.00298685782556,121.98247354497354,176.00059737156514,395.8333333333333,714.979092,559.0277777777778,532.0340501792115,984.9163679808842,655.9886499402628
1995-09-30,702.9320987654321,574.9701314217443,339.0046296296297,159.98357228195937,130.00298685782556,121.98247354497354,176.00059737156514,395.8333333333333,714.979092,559.0277777777778,532.0340501792115,984.9163679808842,998.8425925925926,594.1358024691358
1995-10-31,574.9701314217443,339.0046296296297,159.98357228195937,130.00298685782556,121.98247354497354,176.00059737156514,395.8333333333333,714.979092,559.0277777777778,532.0340501792115,984.9163679808842,998.8425925925926,673.1630824,650.0149342891278
1995-11-30,339.0046296296297,159.98357228195937,130.00298685782556,121.98247354497354,176.00059737156514,395.8333333333333,714.979092,559.0277777777778,532.0340501792115,984.9163679808842,998.8425925925926,673.1630824,415.89506172839504,569.0586419753087
1995-12-31,159.98357228195937,130.00298685782556,121.98247354497354,176.00059737156514,395.8333333333333,714.979092,559.0277777777778,532.0340501792115,984.9163679808842,998.8425925925926,673.1630824,415.89506172839504,213.00029868578247,320.0044802867383
1996-01-31,130.00298685782556,121.98247354497354,176.00059737156514,395.8333333333333,714.979092,559.0277777777778,532.0340501792115,984.9163679808842,998.8425925925926,673.1630824,415.89506172839504,213.00029868578247,136.9847670250896,449.89545997610514
1996-02-29,121.98247354497354,176.00059737156514,395.8333333333333,714.979092,559.0277777777778,532.0340501792115,984.9163679808842,998.8425925925926,673.1630824,415.89506172839504,213.00029868578247,136.9847670250896,145.99297573435504,484.1155810983397
1996-03-31,176.00059737156514,395.8333333333333,714.979092,559.0277777777778,532.0340501792115,984.9163679808842,998.8425925925926,673.1630824,415.89506172839504,213.00029868578247,136.9847670250896,145.99297573435504,207.9973118,461.84289127837513
