date,tnh_flow_{t-11},tnh_flow_{t-10},tnh_flow_{t-9},tnh_flow_{t-8},tnh_flow_{t-7},tnh_flow_{t-6},tnh_flow_{t-5},tnh_flow_{t-4},tnh_flow_{t-3},tnh_flow_{t-2},tnh_flow_{t-1},tnh_flow_{t},tnh_flow_{t+1},flow_{t+1}
1964-12-31,256.98178016726405,192.98835125448028,184.98563218390805,242.01015531660693,405.0925925925926,567.1296296296297,587.9629629629629,1820.116487455197,1300.0298685782557,1359.9537037037037,1160.020908004779,540.8950617,256.98178016726405,275.01493428912784
1965-01-31,192.98835125448028,184.98563218390805,242.01015531660693,405.0925925925926,567.1296296296297,587.9629629629629,1820.116487455197,1300.0298685782557,1359.9537037037037,1160.020908004779,540.8950617,256.98178016726405,186.00657108721623,197.99133811230587
1965-02-28,184.98563218390805,242.01015531660693,405.0925925925926,567.1296296296297,587.9629629629629,1820.116487455197,1300.0298685782557,1359.9537037037037,1160.020908004779,540.8950617,256.98178016726405,186.00657108721623,189.9801587301588,207.010582010582
1965-03-31,242.01015531660693,405.0925925925926,567.1296296296297,587.9629629629629,1820.116487455197,1300.0298685782557,1359.9537037037037,1160.020908004779,540.8950617,256.98178016726405,186.00657108721623,189.9801587301588,210.01344086021504,227.0011947431302
1965-04-30,405.0925925925926,567.1296296296297,587.9629629629629,1820.116487455197,1300.0298685782557,1359.9537037037037,1160.020908004779,540.8950617,256.98178016726405,186.00657108721623,189.9801587301588,210.01344086021504,347.9938271604938,349.99999999999994
1965-05-31,567.1296296296297,587.9629629629629,1820.116487455197,1300.0298685782557,1359.9537037037037,1160.020908004779,540.8950617,256.98178016726405,186.00657108721623,189.9801587301588,210.01344086021504,347.9938271604938,577.9569892473119,586.9175627240144
1965-06-30,587.9629629629629,1820.116487455197,1300.0298685782557,1359.9537037037037,1160.020908004779,540.8950617,256.98178016726405,186.00657108721623,189.9801587301588,210.01344086021504,347.9938271604938,577.9569892473119,824.8456790123457,866.1265432098766
1965-07-31,1820.116487455197,1300.0298685782557,1359.9537037037037,1160.020908004779,540.8950617,256.98178016726405,186.00657108721623,189.9801587301588,210.01344086021504,347.9938271604938,577.9569892473119,824.8456790123457,1440.0388291517324,1500.1493428912784
1965-08-31,1300.0298685782557,1359.9537037037037,1160.020908004779,540.8950617,256.98178016726405,186.00657108721623,189.9801587301588,210.01344086021504,347.9938271604938,577.9569892473119,824.8456790123457,1440.0388291517324,711.9922341696536,794.1308243727599
1965-09-30,1359.9537037037037,1160.020908004779,540.8950617,256.98178016726405,186.00657108721623,189.9801587301588,210.01344086021504,347.9938271604938,577.9569892473119,824.8456790123457,1440.0388291517324,711.9922341696536,964.8919753,996.141975308642
1965-10-31,1160.020908004779,540.8950617,256.98178016726405,186.00657108721623,189.9801587301588,210.01344086021504,347.9938271604938,577.9569892473119,824.8456790123457,1440.0388291517324,711.9922341696536,964.8919753,778.8231780167264,823.9994026284348
1965-11-30,540.8950617,256.98178016726405,186.00657108721623,189.9801587301588,210.01344086021504,347.9938271604938,577.9569892473119,824.8456790123457,1440.0388291517324,711.9922341696536,964.8919753,778.8231780167264,369.9845679012346,417.0524691358025
1965-12-31,256.98178016726405,186.00657108721623,189.9801587301588,210.01344086021504,347.9938271604938,577.9569892473119,824.8456790123457,1440.0388291517324,711.9922341696536,964.8919753,778.8231780167264,369.9845679012346,168.9814814814815,213.00029868578247
1966-01-31,186.00657108721623,189.9801587301588,210.01344086021504,347.9938271604938,577.9569892473119,824.8456790123457,1440.0388291517324,711.9922341696536,964.8919753,778.8231780167264,369.9845679012346,168.9814814814815,169.98954599761052,173.98446833930706
1966-02-28,189.9801587301588,210.01344086021504,347.9938271604938,577.9569892473119,824.8456790123457,1440.0388291517324,711.9922341696536,964.8919753,778.8231780167264,369.9845679012346,168.9814814814815,169.98954599761052,159.01951058201058,166.9973544973545
1966-03-31,210.01344086021504,347.9938271604938,577.9569892473119,824.8456790123457,1440.0388291517324,711.9922341696536,964.8919753,778.8231780167264,369.9845679012346,168.9814814814815,169.98954599761052,159.01951058201058,224.98506571087216,227.0011947431302
1966-04-30,347.9938271604938,577.9569892473119,824.8456790123457,1440.0388291517324,711.9922341696536,964.8919753,778.8231780167264,369.9845679012346,168.9814814814815,169.98954599761052,159.01951058201058,224.98506571087216,302.0061728395062,310.9953703703704
1966-05-31,577.9569892473119,824.8456790123457,1440.0388291517324,711.9922341696536,964.8919753,778.8231780167264,369.9845679012346,168.9814814814815,169.98954599761052,159.01951058201058,224.98506571087216,302.0061728395062,349.0143369175628,368.0182198327359
1966-06-30,824.8456790123457,1440.0388291517324,711.9922341696536,964.8919753,778.8231780167264,369.9845679012346,168.9814814814815,169.98954599761052,159.01951058201058,224.98506571087216,302.0061728395062,349.0143369175628,425.15432098765433,447.9166666666667
1966-07-31,1440.0388291517324,711.9922341696536,964.8919753,778.8231780167264,369.9845679012346,168.9814814814815,169.98954599761052,159.01951058201058,224.98506571087216,302.0061728395062,349.0143369175628,425.15432098765433,1049.8805256869773,1049.8805256869773
1966-08-31,711.9922341696536,964.8919753,778.8231780167264,369.9845679012346,168.9814814814815,169.98954599761052,159.01951058201058,224.98506571087216,302.0061728395062,349.0143369175628,425.15432098765433,1049.8805256869773,1689.8148148148148,1749.9253285543607
1966-09-30,964.8919753,778.8231780167264,369.9845679012346,168.9814814814815,169.98954599761052,159.01951058201058,224.98506571087216,302.0061728395062,349.0143369175628,425.15432098765433,1049.8805256869773,1689.8148148148148,2010.030864197531,2010.030864197531
1966-10-31,778.8231780167264,369.9845679012346,168.9814814814815,169.98954599761052,159.01951058201058,224.98506571087216,302.0061728395062,349.0143369175628,425.15432098765433,1049.8805256869773,1689.8148148148148,2010.030864197531,1350.0597371565111,1440.0388291517324
1966-11-30,369.9845679012346,168.9814814814815,169.98954599761052,159.01951058201058,224.98506571087216,302.0061728395062,349.0143369175628,425.15432098765433,1049.8805256869773,1689.8148148148148,2010.030864197531,1350.0597371565111,569.0586419753087,601.8518518518518
1966-12-31,168.9814814814815,169.98954599761052,159.01951058201058,224.98506571087216,302.0061728395062,349.0143369175628,425.15432098765433,1049.8805256869773,1689.8148148148148,2010.030864197531,1350.0597371565111,569.0586419753087,272.9988052568698,285.9916367980884
1967-01-31,169.98954599761052,159.01951058201058,224.98506571087216,302.0061728395062,349.0143369175628,425.15432098765433,1049.8805256869773,1689.8148148148148,2010.030864197531,1350.0597371565111,569.0586419753087,272.9988052568698,201.0155316606929,206.0185185185185
1967-02-28,159.01951058201058,224.98506571087216,302.0061728395062,349.0143369175628,425.15432098765433,1049.8805256869773,1689.8148148148148,2010.030864197531,1350.0597371565111,569.0586419753087,272.9988052568698,201.0155316606929,186.0119047619048,192.9976851851852
1967-03-31,224.98506571087216,302.0061728395062,349.0143369175628,425.15432098765433,1049.8805256869773,1689.8148148148148,2010.030864197531,1350.0597371565111,569.0586419753087,272.9988052568698,201.0155316606929,186.0119047619048,247.98387096774192,249.7759856630824
1967-04-30,302.0061728395062,349.0143369175628,425.15432098765433,1049.8805256869773,1689.8148148148148,2010.030864197531,1350.0597371565111,569.0586419753087,272.9988052568698,201.0155316606929,186.0119047619048,247.98387096774192,360.9953703703703,347.9938271604938
1967-05-31,349.0143369175628,425.15432098765433,1049.8805256869773,1689.8148148148148,2010.030864197531,1350.0597371565111,569.0586419753087,272.9988052568698,201.0155316606929,186.0119047619048,247.98387096774192,360.9953703703703,1099.910394265233,1109.9910394265232
1967-06-30,425.15432098765433,1049.8805256869773,1689.8148148148148,2010.030864197531,1350.0597371565111,569.0586419753087,272.9988052568698,201.0155316606929,186.0119047619048,247.98387096774192,360.9953703703703,1099.910394265233,1130.0154320987654,1170.138888888889
1967-07-31,1049.8805256869773,1689.8148148148148,2010.030864197531,1350.0597371565111,569.0586419753087,272.9988052568698,201.0155316606929,186.0119047619048,247.98387096774192,360.9953703703703,1099.910394265233,1130.0154320987654,2029.9432497013145,1969.8327359617683
1967-08-31,1689.8148148148148,2010.030864197531,1350.0597371565111,569.0586419753087,272.9988052568698,201.0155316606929,186.0119047619048,247.98387096774192,360.9953703703703,1099.910394265233,1130.0154320987654,2029.9432497013145,1580.047789725209,1649.8655913978494
1967-09-30,2010.030864197531,1350.0597371565111,569.0586419753087,272.9988052568698,201.0155316606929,186.0119047619048,247.98387096774192,360.9953703703703,1099.910394265233,1130.0154320987654,2029.9432497013145,1580.047789725209,2400.077160493828,2359.953703703704
1967-10-31,1350.0597371565111,569.0586419753087,272.9988052568698,201.0155316606929,186.0119047619048,247.98387096774192,360.9953703703703,1099.910394265233,1130.0154320987654,2029.9432497013145,1580.047789725209,2400.077160493828,1509.8566308243728,1540.0985663082438
1967-11-30,569.0586419753087,272.9988052568698,201.0155316606929,186.0119047619048,247.98387096774192,360.9953703703703,1099.910394265233,1130.0154320987654,2029.9432497013145,1580.047789725209,2400.077160493828,1509.8566308243728,719.9074074074074,812.1141975308642
1967-12-31,272.9988052568698,201.0155316606929,186.0119047619048,247.98387096774192,360.9953703703703,1099.910394265233,1130.0154320987654,2029.9432497013145,1580.047789725209,2400.077160493828,1509.8566308243728,719.9074074074074,307.9823775388292,353.00925925925924
1968-01-31,201.0155316606929,186.0119047619048,247.98387096774192,360.9953703703703,1099.910394265233,1130.0154320987654,2029.9432497013145,1580.047789725209,2400.077160493828,1509.8566308243728,719.9074074074074,307.9823775388292,238.98596176821985,255.0029868578256
1968-02-29,186.0119047619048,247.98387096774192,360.9953703703703,1099.910394265233,1130.0154320987654,2029.9432497013145,1580.047789725209,2400.077160493828,1509.8566308243728,719.9074074074074,307.9823775388292,238.98596176821985,211.0073436,229.00702426564496
1968-03-31,247.98387096774192,360.9953703703703,1099.910394265233,1130.0154320987654,2029.9432497013145,1580.047789725209,2400.077160493828,1509.8566308243728,719.9074074074074,307.9823775388292,238.98596176821985,211.0073436,289.98655913978496,307.0116487455198
1968-04-30,360.9953703703703,1099.910394265233,1130.0154320987654,2029.9432497013145,1580.047789725209,2400.077160493828,1509.8566308243728,719.9074074074074,307.9823775388292,238.98596176821985,211.0073436,289.98655913978496,491.12654320987656,500.0
1968-05-31,1099.910394265233,1130.0154320987654,2029.9432497013145,1580.047789725209,2400.077160493828,1509.8566308243728,719.9074074074074,307.9823775388292,238.98596176821985,211.0073436,289.98655913978496,491.12654320987656,1149.9402628434889,1189.889486260454
1968-06-30,1130.0154320987654,2029.9432497013145,1580.047789725209,2400.077160493828,1509.8566308243728,719.9074074074074,307.9823775388292,238.98596176821985,211.0073436,289.98655913978496,491.12654320987656,1149.9402628434889,1109.9537037037037,1160.108024691358
1968-07-31,2029.9432497013145,1580.047789725209,2400.077160493828,1509.8566308243728,719.9074074074074,307.9823775388292,238.98596176821985,211.0073436,289.98655913978496,491.12654320987656,1149.9402628434889,1109.9537037037037,1329.8984468339306,1419.8775388291515
1968-08-31,1580.047789725209,2400.077160493828,1509.8566308243728,719.9074074074074,307.9823775388292,238.98596176821985,211.0073436,289.98655913978496,491.12654320987656,1149.9402628434889,1109.9537037037037,1329.8984468339306,921.0722819593788,974.8357228195938
1968-09-30,2400.077160493828,1509.8566308243728,719.9074074074074,307.9823775388292,238.98596176821985,211.0073436,289.98655913978496,491.12654320987656,1149.9402628434889,1109.9537037037037,1329.8984468339306,921.0722819593788,2050.1543209876545,2040.123456790124
1968-10-31,1509.8566308243728,719.9074074074074,307.9823775388292,238.98596176821985,211.0073436,289.98655913978496,491.12654320987656,1149.9402628434889,1109.9537037037037,1329.8984468339306,921.0722819593788,2050.1543209876545,1130.152329749104,1220.131421744325
1968-11-30,719.9074074074074,307.9823775388292,238.98596176821985,211.0073436,289.98655913978496,491.12654320987656,1149.9402628434889,1109.9537037037037,1329.8984468339306,921.0722819593788,2050.1543209876545,1130.152329749104,513.1172839506173,562.8858024691358
1968-12-31,307.9823775388292,238.98596176821985,211.0073436,289.98655913978496,491.12654320987656,1149.9402628434889,1109.9537037037037,1329.8984468339306,921.0722819593788,2050.1543209876545,1130.152329749104,513.1172839506173,274.0068697729988,315.00149342891274
1969-01-31,238.98596176821985,211.0073436,289.98655913978496,491.12654320987656,1149.9402628434889,1109.9537037037037,1329.8984468339306,921.0722819593788,2050.1543209876545,1130.152329749104,513.1172839506173,274.0068697729988,210.7974910394265,234.9910394265233
1969-02-28,211.0073436,289.98655913978496,491.12654320987656,1149.9402628434889,1109.9537037037037,1329.8984468339306,921.0722819593788,2050.1543209876545,1130.152329749104,513.1172839506173,274.0068697729988,210.7974910394265,192.00562169312167,209.98677248677248
1969-03-31,289.98655913978496,491.12654320987656,1149.9402628434889,1109.9537037037037,1329.8984468339306,921.0722819593788,2050.1543209876545,1130.152329749104,513.1172839506173,274.0068697729988,210.7974910394265,192.00562169312167,241.0020908004779,252.9868578255675
1969-04-30,491.12654320987656,1149.9402628434889,1109.9537037037037,1329.8984468339306,921.0722819593788,2050.1543209876545,1130.152329749104,513.1172839506173,274.0068697729988,210.7974910394265,192.00562169312167,241.0020908004779,311.99845679012344,331.01851851851853
1969-05-31,1149.9402628434889,1109.9537037037037,1329.8984468339306,921.0722819593788,2050.1543209876545,1130.152329749104,513.1172839506173,274.0068697729988,210.7974910394265,192.00562169312167,241.0020908004779,311.99845679012344,465.2031063321386,510.0059737156511
1969-06-30,1109.9537037037037,1329.8984468339306,921.0722819593788,2050.1543209876545,1130.152329749104,513.1172839506173,274.0068697729988,210.7974910394265,192.00562169312167,241.0020908004779,311.99845679012344,465.2031063321386,631.9444444444445,650.0771604938273
1969-07-31,1329.8984468339306,921.0722819593788,2050.1543209876545,1130.152329749104,513.1172839506173,274.0068697729988,210.7974910394265,192.00562169312167,241.0020908004779,311.99845679012344,465.2031063321386,631.9444444444445,1080.1224611708485,1130.152329749104
1969-08-31,921.0722819593788,2050.1543209876545,1130.152329749104,513.1172839506173,274.0068697729988,210.7974910394265,192.00562169312167,241.0020908004779,311.99845679012344,465.2031063321386,631.9444444444445,1080.1224611708485,734.0203106332139,793.0107526881719
1969-09-30,2050.1543209876545,1130.152329749104,513.1172839506173,274.0068697729988,210.7974910394265,192.00562169312167,241.0020908004779,311.99845679012344,465.2031063321386,631.9444444444445,1080.1224611708485,734.0203106332139,689.0432098765432,709.104938271605
1969-10-31,1130.152329749104,513.1172839506173,274.0068697729988,210.7974910394265,192.00562169312167,241.0020908004779,311.99845679012344,465.2031063321386,631.9444444444445,1080.1224611708485,734.0203106332139,689.0432098765432,775.0896057347671,841.173835125448
1969-11-30,513.1172839506173,274.0068697729988,210.7974910394265,192.00562169312167,241.0020908004779,311.99845679012344,465.2031063321386,631.9444444444445,1080.1224611708485,734.0203106332139,689.0432098765432,775.0896057347671,352.0061728395062,381.0185185185185
1969-12-31,274.0068697729988,210.7974910394265,192.00562169312167,241.0020908004779,311.99845679012344,465.2031063321386,631.9444444444445,1080.1224611708485,734.0203106332139,689.0432098765432,775.0896057347671,352.0061728395062,159.98357228195937,190.0014934289128
1970-01-31,210.7974910394265,192.00562169312167,241.0020908004779,311.99845679012344,465.2031063321386,631.9444444444445,1080.1224611708485,734.0203106332139,689.0432098765432,775.0896057347671,352.0061728395062,159.98357228195937,128.99492234169654,147.9988052568698
1970-02-28,192.00562169312167,241.0020908004779,311.99845679012344,465.2031063321386,631.9444444444445,1080.1224611708485,734.0203106332139,689.0432098765432,775.0896057347671,352.0061728395062,159.98357228195937,128.99492234169654,129.00958994708995,145.99867724867724
1970-03-31,241.0020908004779,311.99845679012344,465.2031063321386,631.9444444444445,1080.1224611708485,734.0203106332139,689.0432098765432,775.0896057347671,352.0061728395062,159.98357228195937,128.99492234169654,129.00958994708995,181.00358422939067,188.9934289127837
1970-04-30,311.99845679012344,465.2031063321386,631.9444444444445,1080.1224611708485,734.0203106332139,689.0432098765432,775.0896057347671,352.0061728395062,159.98357228195937,128.99492234169654,129.00958994708995,181.00358422939067,363.0015432098766,367.0138888888889
1970-05-31,465.2031063321386,631.9444444444445,1080.1224611708485,734.0203106332139,689.0432098765432,775.0896057347671,352.0061728395062,159.98357228195937,128.99492234169654,129.00958994708995,181.00358422939067,363.0015432098766,540.9946237,558.1690561529272
