date,flow,R-LSTM
1981-04-30,341.0108024691358,335.38757
1981-05-31,583.9307048984468,568.9214
1981-06-30,1060.1851851851852,1061.1125
1981-07-31,1640.1583034647551,1641.9943
1981-08-31,1059.9611708482676,1052.5798
1981-09-30,3469.907407407407,3445.9324
1981-10-31,1680.10752688172,1683.1858
1981-11-30,714.891975308642,743.0015
1981-12-31,352.0011947431302,351.10794
1982-01-31,251.00806451612905,254.74394
1982-02-28,250.9920634920635,246.20935
1982-03-31,285.9916367980884,279.694
1982-04-30,395.83333333333326,389.69437
1982-05-31,850.1344086021505,884.28723
1982-06-30,1514.6604938271605,1546.9952
1982-07-31,1749.9253285543605,1789.0059
1982-08-31,1059.9611708482676,1123.8743
1982-09-30,1650.0771604938273,1710.9268
1982-10-31,1649.8655913978494,1650.9445
1982-11-30,697.145061728395,724.014
1982-12-31,326.0155316606929,325.23502
1983-01-31,233.98297491039423,229.2289
1983-02-28,215.98048941798942,220.68428
1983-03-31,251.00806451612905,256.95416
1983-04-30,476.08024691358025,467.85242
1983-05-31,872.1624850657109,889.1422
1983-06-30,1209.8765432098764,1229.6018
1983-07-31,2529.8685782556754,2601.216
1983-08-31,1789.8745519713257,1761.967
1983-09-30,1099.9228395061727,1195.1174
1983-10-31,1960.1254480286736,1950.9396
1983-11-30,912.8086419753088,909.8461
1983-12-31,579.8237753882916,396.67557
1984-01-31,275.98566308243727,255.33107
1984-02-29,283.0060664112388,265.04303
1984-03-31,326.9862604540023,308.71298
1984-04-30,444.0586419753087,422.42236
1984-05-31,520.0866188769414,498.4728
1984-06-30,1060.1851851851852,1105.4153
1984-07-31,2460.050776583035,2387.534
1984-08-31,1479.9880525686976,1435.6493
1984-09-30,834.8765432098766,918.41583
1984-10-31,893.0704898446834,883.6015
1984-11-30,520.0617283950618,524.2118
1984-12-31,280.0179211469534,294.5487
1985-01-31,207.997311827957,205.41139
1985-02-28,177.99272486772486,187.6559
1985-03-31,233.98297491039423,238.89218
1985-04-30,356.98302469135797,359.33298
1985-05-31,452.13560334528086,452.5972
1985-06-30,665.1234567901233,661.4217
1985-07-31,1249.9999999999998,1230.7124
1985-08-31,980.0627240143368,1067.3479
1985-09-30,2449.845679012345,2365.9834
1985-10-31,1170.1015531660694,1232.0261
1985-11-30,508.87345679012344,496.44077
1985-12-31,270.98267622461174,264.54434
1986-01-31,205.01045400238948,203.40585
1986-02-28,192.00562169312167,201.41058
1986-03-31,238.98596176821985,246.79863
1986-04-30,356.98302469135797,372.01993
1986-05-31,829.9731182795699,853.951
1986-06-30,1109.9537037037037,1150.5873
1986-07-31,1680.10752688172,1736.3083
