period,ME,MAE,MSE,MLE,MALE,MSLE,MAPE,MDE,MDAE,MDSE,ED,NED,RMSE,RMSLE,NRMSE_RANGE,NRMSE_MEAN,NRMSE_IQR,IRMSE,MASE,R_SQUARED,PEARSON_R,SPEARMAN_R,ACC,MAPD,MAAPE,SMAPE1,SMAPE2,D,D1,DMOD,DREL,DR,WATT_M,MB_R,NSE,NSE_MOD,NSE_REL,KGE_2009,KGE_2012,LM_INDEX,D1_P,VE,SA,SC,SID,SGA,H1_MHE,H1_MAHE,H1_RMSHE,H2_MHE,H2_MAHE,H2_RMSHE,H3_MHE,H3_MAHE,H3_RMSHE,H4_MHE,H4_MAHE,H4_RMSHE,H5_MHE,H5_MAHE,H5_RMSHE,H6_MHE,H6_MAHE,H6_RMSHE,H7_MHE,H7_MAHE,H7_RMSHE,H8_MHE,H8_MAHE,H8_RMSHE,H10_MHE,H10_MAHE,H10_RMSHE,G_MEAN_DIFF,MEAN_VAR,PPMAE,LPMAE
cal,-0.2375433915593475,15.915804331639452,501.82529342476437,0.004032590082744854,0.030413183228693394,0.002448306636626442,3.0218461365338207,3.5475873320475557,11.807022821335565,139.41230233871352,363.9806003953201,0.5102196360004855,22.401457395106338,0.04948036617312408,0.0067012222443545415,0.03144082436352831,0.027945861232934802,0.051695884135874004,0.0539768047313195,0.9984101897064431,0.9992047339514554,0.997826885197282,0.9954199341704831,0.022338100587360632,0.030106072305966066,1.523568016306102,3.047136032612204,0.9995906773745996,0.9820704991668681,0.9820704991668681,0.9991176643066484,0.982156952522051,0.9742924707464453,0.9729132049158455,0.9983744064841337,0.9643139050441021,0.9964958712445302,0.9931809555358658,0.9935094581053009,0.9643139050441021,0.9820704991668681,0.9776618994126394,0.024683392831923345,0.03988411911824013,0.12390292097328998,0.06193821525439893,0.005219834891156727,0.030218461365338206,0.04616129384862694,0.0027293141580117045,0.03100503905522793,0.05531228599253242,0.0040854875160978845,0.03047136032612204,0.0494000105681206,0.004030661704050295,0.030540915247265522,0.04990511730419058,0.003974574524497136,0.03061175021339512,0.050426569318129486,0.004085487516097884,0.03047136032612203,0.0494000105681206,0.008126217081173025,0.04704397400189827,0.07186370879225892,0.004456909155412457,0.025801761919677875,0.039414406292463885,0.004032590082744854,0.030413183228693394,0.04948036617312408,1.0047154209967855,0.0024320448538509903,23.995269544472983,9.693010210367184
test,-7.982826238299231,34.78819230381459,2925.7275678809497,-0.0257668284863368,0.05468042364121047,0.010153021983264919,5.102082651234937,-8.385179280814242,22.7883847083574,550.0491200719433,324.53997048701746,0.3878708356331191,54.08999508116958,0.10076220513300073,0.02299866083630701,0.064405694573762,0.06476226699032248,0.08501184145812808,0.07667770261804126,0.9936347593458905,0.9968123201394827,0.9869360983175716,0.969123042371672,0.04142277485754086,0.050392180643946155,2.724488260946287,5.448976521892574,0.9983671665108789,0.9675479142652159,0.9675479142652159,0.9971574799952375,0.9671135788006221,0.9492977409728875,0.9507104074330217,0.9934661339953713,0.9342271576012442,0.9886255120621078,0.9897891737579674,0.9847046590120775,0.9342271576012442,0.9675479142652159,0.9585772251424591,0.05025131475243127,0.07986783348672365,0.08865688338283086,0.12381918830846672,-0.021330079629683682,0.051020826512349376,0.08497772175730493,-0.03169207354559714,0.05994496715969791,0.12438790497527076,-0.025539751459208154,0.05448976521892574,0.09949512581845395,-0.026018140997028965,0.05497905474930483,0.101793879560185,-0.026511076538129872,0.055482896814074055,0.10418439342789416,-0.025539751459208147,0.05448976521892575,0.09949512581845395,-0.03542332518109882,0.08473139153405879,0.14112434286315834,-0.01958755524607121,0.04685276732957411,0.07803561207948298,-0.0257668284863368,0.05468042364121047,0.10076220513300073,0.9714591080546123,0.009489092533020622,45.0454448668047,6.143109214979347
