date,flow_{t+1},E-CNN
2018-04-30,645.2666666666667,456.97604
2018-05-31,843.290322580645,694.9603
2018-06-30,974.5666666666667,1066.622
2018-07-31,1152.483870967742,1879.2349
2018-08-31,1005.9354838709676,1307.4232
2018-09-30,1700.6333333333332,2069.862
2018-10-31,1071.6129032258063,1544.0742
2018-11-30,566.3666666666667,714.96985
2018-12-31,548.8709677419355,330.97437
2019-01-31,438.94,267.7782
2019-02-28,405.35999999999996,265.05008
2019-03-31,447.71,321.78497
2019-04-30,645.27,510.2317
2019-05-31,843.2899999999998,725.5457
2019-06-30,974.57,1110.2261
2019-07-31,1152.48,1911.6477
2019-08-31,1005.94,1445.7693
2019-09-30,1700.63,2022.7815
2019-10-31,1071.61,1494.301
2019-11-30,566.37,647.2252
2019-12-31,548.87,333.22235
