date,flow_{t+1},CER-CNN
1977-03-31,294.9895459976105,305.17502
1977-04-30,670.1388888888889,676.64545
1977-05-31,890.0836320191158,880.965
1977-06-30,994.9845679012343,945.9167
1977-07-31,831.0931899641577,796.31134
1977-08-31,760.9020310633214,740.3904
1977-09-30,694.8302469135804,672.82526
1977-10-31,567.1296296296297,563.3696
1977-11-30,355.0154320987654,357.57938
1977-12-31,192.98835125448028,216.0542
1978-01-31,136.9847670250896,164.41664
1978-02-28,151.00033068783068,173.51599
1978-03-31,197.99133811230587,217.8773
1978-04-30,484.9537037037037,506.71744
1978-05-31,595.1314217443249,583.55963
1978-06-30,800.9259259,797.87024
1978-07-31,620.1463560334528,684.7746
1978-08-31,1149.9402628434889,1164.1305
1978-09-30,1859.953703703704,1900.1489
1978-10-31,1089.8297491039427,1099.7878
1978-11-30,587.9629629629629,600.5339
1978-12-31,274.0068697729988,284.318
1979-01-31,200.00746714456392,221.93799
1979-02-28,187.00396825396825,206.54332
1979-03-31,221.99820788530465,246.01045
1979-04-30,390.0462962962963,379.3347
1979-05-31,400.9856630824373,433.6847
1979-06-30,467.9783950617284,486.65424
1979-07-31,1080.1224611708485,1066.4844
1979-08-31,1749.9253285543607,1715.0609
1979-09-30,1790.1234567901238,1744.8336
1979-10-31,1040.1732377538829,1041.8936
1979-11-30,486.1111111111111,472.34863
1979-12-31,266.01702508960574,257.05627
1980-01-31,183.99044205495807,221.4553
1980-02-29,185.9833971902937,207.02754
1980-03-31,244.9970131421744,249.67134
1980-04-30,339.0046296296297,355.43698
1980-05-31,368.9889486260453,406.548
1980-06-30,616.8981481481482,605.87787
1980-07-31,1379.9283154121863,1335.1688
1980-08-31,994.9970131421744,995.5847
1980-09-30,1420.138888888889,1460.9751
1980-10-31,1170.1015531660694,1219.9685
1980-11-30,525.8487654320987,514.97504
1980-12-31,233.0122461170848,259.17096
1981-01-31,182.0116487455197,211.27715
1981-02-28,187.00396825396825,197.62093
1981-03-31,227.00119474313018,232.173
1981-04-30,336.99845679012344,341.83264
1981-05-31,571.9832735961768,561.57526
1981-06-30,1010.0308641975308,972.7961
1981-07-31,1670.026882,1615.4347
1981-08-31,1059.9611708482676,1035.4578
1981-09-30,3530.0925925925926,3523.0305
1981-10-31,1730.1373954599758,1710.0637
1981-11-30,697.1450617,703.9082
1981-12-31,341.9952210274791,366.19928
1982-01-31,253.99492234169654,270.93436
1982-02-28,244.00628306878303,262.37497
1982-03-31,281.9967144563919,290.5007
1982-04-30,403.1635802469135,412.73355
1982-05-31,816.9056153,817.41077
1982-06-30,1469.9074074074074,1452.0565
1982-07-31,1749.9253285543607,1711.1151
1982-08-31,1070.041816009558,1012.19366
1982-09-30,1670.138888888889,1706.7831
1982-10-31,1659.9462365591398,1667.0953
1982-11-30,736.8827160493828,735.6911
1982-12-31,340.0164277180406,351.77786
1983-01-31,234.99103942652332,257.30917
1983-02-28,217.01388888888889,239.54907
1983-03-31,233.0122461170848,266.0423
1983-04-30,442.9012345679012,431.585
1983-05-31,868.0555555555555,801.5938
1983-06-30,1219.9074074074074,1054.5994
1983-07-31,2660.170250896057,2149.8596
1983-08-31,1879.8536439665472,1654.8484
1983-09-30,1130.0154320987654,1070.0286
1983-10-31,2019.862604540024,1504.5917
1983-11-30,935.1851851851852,886.8389
1983-12-31,377.83751493428906,394.63037
1984-01-31,261.01403823178015,266.82657
1984-02-29,264.0086206896552,235.14769
1984-03-31,298.9844683,268.30408
1984-04-30,412.80864197530866,406.92633
1984-05-31,498.0585424133812,751.6039
1984-06-30,1010.0308641975308,1165.3066
1984-07-31,2430.1821983273594,2348.1938
1984-08-31,1500.1493428912784,1593.3882
1984-09-30,831.0185185185185,1093.0522
1984-10-31,862.8285543608124,960.87573
1984-11-30,492.01388888888897,520.599
1984-12-31,275.01493428912784,273.78094
1985-01-31,204.00238948626043,210.67868
1985-02-28,182.0023148148148,205.42986
1985-03-31,228.0092592592593,238.76297
1985-04-30,330.0154320987654,508.0428
1985-05-31,426.0005973715651,802.6517
1985-06-30,652.0061728395061,1007.69415
1985-07-31,1300.0298685782557,1407.1735
1985-08-31,971.1021505376344,1082.2876
1985-09-30,2380.0154320987654,2277.596
1985-10-31,1189.889486260454,1552.3826
1985-11-30,516.9753086419753,577.8046
1985-12-31,272.9988052568698,306.1125
1986-01-31,206.0185185185185,245.61885
1986-02-28,196.01521164021165,233.98848
1986-03-31,229.01732377538826,267.04034
1986-04-30,328.0092592592593,574.2824
1986-05-31,823.9994026284348,971.9633
1986-06-30,1099.9228395061727,1142.7927
1986-07-31,1580.047789725209,1704.5056
1986-08-31,717.9659498207885,811.7396
1986-09-30,996.9135802469137,1029.426
1986-10-31,377.0908004778972,827.83325
1986-11-30,18.80015432098765,371.43585
1986-12-31,15.098566308243731,238.17075
1987-01-31,12.89949223416966,199.60971
1987-02-28,307.00231481481484,189.08928
1987-03-31,599.9850657108722,244.66754
1987-04-30,355.0154320987654,428.60748
1987-05-31,427.12066905615296,645.4034
1987-06-30,643.1327160493828,987.0178
1987-07-31,809.0651135005974,1594.332
1987-08-31,853.1212664277182,887.8911
1987-09-30,333.9891975308642,718.61847
1987-10-31,234.99103942652332,761.1781
1987-11-30,226.00308641975306,396.30496
1987-12-31,375.97072879330943,241.48413
1988-01-31,321.0125448028674,205.45003
1988-02-29,415.07024265644964,208.58243
1988-03-31,484.99103942652323,235.48514
1988-04-30,339.0046296296297,409.0878
1988-05-31,449.14874551971326,753.43207
1988-06-30,493.0555555555555,992.8526
1988-07-31,700.0448028673835,1037.2365
1988-08-31,554.0621266427718,1091.1976
1988-09-30,581.0185185185185,1018.5976
1988-10-31,604.8387096774194,1515.7947
1988-11-30,542.0524691358024,1102.3727
1988-12-31,477.15053763440864,345.92935
1989-01-31,653.0017921146953,255.84232
1989-02-28,457.1759259259259,231.95836
1989-03-31,443.9217443249702,316.14056
1989-04-30,420.9104938271605,503.48474
1989-05-31,676.1499402628435,818.5498
1989-06-30,770.8333333333334,1800.6255
1989-07-31,997.9838710000001,1826.2808
1989-08-31,1810.0358422939069,1818.9684
1989-09-30,1841.4351851851848,1950.1897
1989-10-31,831.0931899641577,1621.8602
1989-11-30,520.4475308641976,574.18756
1989-12-31,433.09438470728793,427.9468
1990-01-31,617.1594982078853,270.674
1990-02-28,622.5198412698413,335.35135
1990-03-31,676.8966547192354,1022.7956
1990-04-30,680.1697530864197,1017.7813
1990-05-31,1070.041816009558,889.39813
1990-06-30,986.8827160493828,1208.1565
1990-07-31,756.0483870967741,1250.5955
1990-08-31,735.8870967741935,1041.1373
1990-09-30,652.0061728395061,1313.2643
1990-10-31,611.1857825567503,1003.3839
1990-11-30,488.81172839506166,574.77136
1990-12-31,589.9044205495818,260.89496
1991-01-31,588.0376344086021,206.44136
1991-02-28,558.0357142857143,210.31976
1991-03-31,608.9456391875746,236.18387
1991-04-30,496.9135802469136,381.55008
1991-05-31,574.9701314217443,551.0702
1991-06-30,716.0493827160493,656.2955
1991-07-31,854.9880525686978,908.8938
1991-08-31,903.1511350059735,1123.4384
1991-09-30,601.0802469135803,1089.5469
1991-10-31,535.020908,1171.2028
1991-11-30,738.8117283950617,729.83875
1991-12-31,343.00328554360806,290.83655
1992-01-31,676.1499402628435,237.36116
1992-02-29,409.881864623244,215.71902
1992-03-31,363.98596176821997,251.31223
