date,flow,CER-BiLSTM
1996-09-30,603.0092592592592,674.0003
1996-10-31,390.15830350000005,683.6881
1996-11-30,451.003086419753,426.33945
1996-12-31,452.8823178016726,211.45088
1997-01-31,123.99193548387096,155.27965
1997-02-28,375.0,164.97679
1997-03-31,270.98267622461174,235.5724
1997-04-30,352.0061728395062,299.85083
1997-05-31,471.92353643966555,741.6981
1997-06-30,655.8641975308642,776.6964
1997-07-31,521.9534050179211,862.05316
1997-08-31,355.9961170848268,706.86273
1997-09-30,452.16049382716045,584.6638
1997-10-31,570.8632019,553.2971
1997-11-30,576.0030864197531,397.00674
1997-12-31,423.0137395459976,211.57346
1998-01-31,393.14516129032256,161.90967
1998-02-28,343.99801587301585,166.88126
1998-03-31,345.99014336917566,208.73294
1998-04-30,342.0138888888889,397.55038
1998-05-31,399.1188769414576,569.7177
1998-06-30,604.9382716049382,595.7565
1998-07-31,440.9348864994026,1030.5261
1998-08-31,445.0418160095579,1250.4905
1998-09-30,513.8888888888889,1296.8636
1998-10-31,524.9402628434887,934.66174
1998-11-30,503.0864197530864,527.7575
1998-12-31,514.8596176821983,257.5081
1999-01-31,537.0322580645161,185.31413
1999-02-28,563.1428571428571,212.35555
1999-03-31,607.9354838709677,255.28493
1999-04-30,610.5333333333333,314.4594
1999-05-31,564.9677419354839,387.22052
1999-06-30,664.5,1514.9628
1999-07-31,647.8387096774194,2318.6062
1999-08-31,502.7419355,1478.2007
1999-09-30,640.1,964.981
1999-10-31,594.8387096774194,1115.394
1999-11-30,609.4666666666667,629.35486
1999-12-31,613.9677419354839,262.026
2000-01-31,681.9354838709677,188.41968
2000-02-29,630.1379310344828,194.91394
2000-03-31,562.2580645,236.51616
2000-04-30,704.5999999999999,372.3199
2000-05-31,625.1612903225806,434.1044
2000-06-30,555.8933333333333,979.0974
2000-07-31,647.7096774193549,862.55554
2000-08-31,641.5806451612904,768.2113
2000-09-30,510.1666666666667,868.3763
2000-10-31,618.0322580645161,768.43054
2000-11-30,649.3666666666667,423.9499
2000-12-31,559.7419355,218.7716
2001-01-31,480.80645161290323,171.07831
2001-02-28,518.4285714285714,179.958
2001-03-31,500.0322580645161,201.33641
2001-04-30,468.3333333333333,304.48068
2001-05-31,587.1612903225806,448.17908
2001-06-30,598.9666666666667,836.0265
2001-07-31,617.516129,650.3603
2001-08-31,562.2258064516129,549.50024
2001-09-30,501.7,814.0952
2001-10-31,420.9354838709677,902.6935
2001-11-30,628.9333333333333,455.5471
2001-12-31,661.7096774193549,226.77905
