period,ME,MAE,MSE,MLE,MALE,MSLE,MAPE,MDE,MDAE,MDSE,ED,NED,RMSE,RMSLE,NRMSE_RANGE,NRMSE_MEAN,NRMSE_IQR,IRMSE,MASE,R_SQUARED,PEARSON_R,SPEARMAN_R,ACC,MAPD,MAAPE,SMAPE1,SMAPE2,D,D1,DMOD,DREL,DR,WATT_M,MB_R,NSE,NSE_MOD,NSE_REL,KGE_2009,KGE_2012,LM_INDEX,D1_P,VE,SA,SC,SID,SGA,H1_MHE,H1_MAHE,H1_RMSHE,H2_MHE,H2_MAHE,H2_RMSHE,H3_MHE,H3_MAHE,H3_RMSHE,H4_MHE,H4_MAHE,H4_RMSHE,H5_MHE,H5_MAHE,H5_RMSHE,H6_MHE,H6_MAHE,H6_RMSHE,H7_MHE,H7_MAHE,H7_RMSHE,H8_MHE,H8_MAHE,H8_RMSHE,H10_MHE,H10_MAHE,H10_RMSHE,G_MEAN_DIFF,MEAN_VAR,PPMAE,LPMAE
cal,-33.649362049568744,41.36909008595772,3311.7128287509263,-0.06627951063847985,0.07776994932214974,0.013844581043761564,7.208226804692212,-24.72814565557543,28.517599613295715,813.4098310068135,935.0359280745547,1.0537118097391849,57.54748325297055,0.11766299776803905,0.016960110380030625,0.07688004386095827,0.0734415481931335,0.1290335838660208,0.1365140885471866,0.9936734078079977,0.9968316653508732,0.9940782266405745,0.9930558086928571,0.05526666468306746,0.07133885370614759,3.8803495647339825,7.760699129467965,0.9974301460960688,0.9548250881190891,0.9548250881190891,0.9956038464523288,0.9549093453515627,0.9356310553031352,0.9313168740232248,0.98993588383692,0.9098186907031253,0.9827836905799127,0.9505373467347051,0.9481113626733815,0.9098186907031253,0.9548250881190891,0.9447333353169325,0.050341008526627255,0.07962557191676094,0.4916008956653405,0.09443581266867306,-0.060288483442004465,0.07208226804692212,0.10055318508337403,-0.07455189025648795,0.08580697953827784,0.14833366139006174,-0.06609042114918295,0.07760699129467966,0.11611031787630273,-0.0667371270151983,0.07825762947713666,0.11942950562772796,-0.06742018680874147,0.07894462375172823,0.12312659252262638,-0.06609042114918295,0.07760699129467966,0.11611031787630273,-0.13490621301568623,0.16129690535583582,0.22500565003119882,-0.05567120487187233,0.0665617458420513,0.0928521775254278,-0.06627951063847985,0.07776994932214974,0.11766299776803905,0.9311064480643678,0.009451607513285202,76.71400291757749,19.67751486611271
test,1.8456048366730629,25.620772312245755,1579.9738726932305,0.0011157688194007125,0.03469884661897465,0.0019270552241839253,3.4947944864367337,-1.5830050809883858,11.860893805537074,140.74288370786257,238.49331105286018,0.28727867527676615,39.74888517547669,0.0438982371420986,0.016039625320280793,0.047686000251974205,0.04566354520378591,0.06149288466747246,0.05575330131396346,0.9967144234634374,0.9983558683625654,0.995109395109395,0.9706237306795211,0.030736765309113425,0.034901870356723236,1.7384032474577487,3.4768064949154973,0.9991576740026785,0.9766414816071141,0.9766414816071141,0.9992671387661761,0.9765995623047135,0.9635739521126674,0.9643638129572087,0.9966616293025777,0.9531991246094269,0.9970954684100289,0.9911615770620881,0.9890589058311778,0.9531991246094269,0.9766414816071141,0.9692632346908866,0.03676006508515846,0.05735123997276084,0.027845405763395035,0.09623298419774372,0.0020732766931046017,0.034947944864367336,0.044479681524310755,0.0001372763446399894,0.03465393397816627,0.04363072658602484,0.0010959539343476847,0.03476806494915498,0.04397140572183723,0.0011006117767312338,0.034784495655031895,0.044000003959824965,0.0011052766885645945,0.034800939400121876,0.04402863576232658,0.0010959539343476832,0.034768064949154985,0.043971405721837234,0.0022453706691988127,0.03784882674281275,0.04817175276322513,0.001871059045526526,0.031539286858581324,0.04014134280050097,0.0011157688194007125,0.03469884661897465,0.0438982371420986,0.999976671966738,0.0019258102841255783,9.085738278916779,5.778566750146993
