period,ME,MAE,MSE,MLE,MALE,MSLE,MAPE,MDE,MDAE,MDSE,ED,NED,RMSE,RMSLE,NRMSE_RANGE,NRMSE_MEAN,NRMSE_IQR,IRMSE,MASE,R_SQUARED,PEARSON_R,SPEARMAN_R,ACC,MAPD,MAAPE,SMAPE1,SMAPE2,D,D1,DMOD,DREL,DR,WATT_M,MB_R,NSE,NSE_MOD,NSE_REL,KGE_2009,KGE_2012,LM_INDEX,D1_P,VE,SA,SC,SID,SGA,H1_MHE,H1_MAHE,H1_RMSHE,H2_MHE,H2_MAHE,H2_RMSHE,H3_MHE,H3_MAHE,H3_RMSHE,H4_MHE,H4_MAHE,H4_RMSHE,H5_MHE,H5_MAHE,H5_RMSHE,H6_MHE,H6_MAHE,H6_RMSHE,H7_MHE,H7_MAHE,H7_RMSHE,H8_MHE,H8_MAHE,H8_RMSHE,H10_MHE,H10_MAHE,H10_RMSHE,G_MEAN_DIFF,MEAN_VAR,PPMAE,LPMAE
cal,-7.349002574529798,20.34334209883446,899.302308453365,-0.004710672569450007,0.03505575874282948,0.0023539373264387896,3.4913761157211964,-2.674600899717973,13.337169694745896,177.88815571607387,487.2533318836191,0.6379410735479192,29.988369553101165,0.04851739199955815,0.008970788175820471,0.042089183906115143,0.037410548758136014,0.06920421517662291,0.0689923412710182,0.9974878971015985,0.9987431392459984,0.9973263252875928,0.9949601040076257,0.02855222473321537,0.03483723107229207,1.7568816610866689,3.5137633221733378,0.9992592719691774,0.9770063003751733,0.9770063003751733,0.9990612622160023,0.9771932846517805,0.9654211492744226,0.9652002435642743,0.9970868347598653,0.9543865693035608,0.9963080939722151,0.9806757739587374,0.9879809862648685,0.9543865693035608,0.9770063003751733,0.9714477752667846,0.03091834817926011,0.050142280072591756,0.1616594311447926,0.08804577840305648,-0.003546944511782802,0.03491376115721197,0.04738198647557094,-0.005923859772703857,0.035508528705202366,0.05073655617650529,-0.004695388726911913,0.035137633221733376,0.04858959068017651,-0.004715256247640486,0.035174241303226716,0.04875361792647859,-0.004735402245016598,0.035211144963115615,0.048921062326546756,-0.004695388726911915,0.03513763322173338,0.04858959068017651,-0.004993409140771407,0.049151796291705706,0.06670463650870642,-0.0031179829044605473,0.030691348583823472,0.041651687338056013,-0.004710672569450007,0.03505575874282948,0.04851739199955815,0.9963192716268551,0.002331746890382221,36.34703100004815,8.493553127505708
test,-11.735546541304874,38.52202148493157,3429.5033142787674,-0.0280789721300339,0.057531836473675484,0.009548909057226673,5.401379306567339,-4.853991922844074,21.7056421441701,472.31342768082845,351.37176795245745,0.4162075183787014,58.561961325409584,0.09771851952023564,0.024900107393444792,0.06973052574888931,0.07011657829034336,0.09204031474216023,0.08490754799419375,0.9926496483345535,0.996318071547291,0.9887380160766281,0.9686425456019289,0.045868696168288745,0.053460340033766124,2.8703891844038556,5.740778368807711,0.9980767647647869,0.9638739092534637,0.9638739092534637,0.9971998653133676,0.9635838673955464,0.9449786838704983,0.9451988651462939,0.9923410794074182,0.9271677347910927,0.9888489931856542,0.9853031843992415,0.9815598589440223,0.9271677347910927,0.9638739092534637,0.9541313038317113,0.05395488058325885,0.0858392696452082,0.08688743734147168,0.14794176327974862,-0.02385587325888563,0.054013793065673395,0.08413877735829672,-0.03357199417030129,0.06243639312201285,0.11757330858147508,-0.027912549823228786,0.05740778368807711,0.09678652938029997,-0.02830817854793189,0.0578113737515631,0.09857038556998574,-0.028713933555815956,0.05822509298467785,0.10041794928434655,-0.027912549823228765,0.05740778368807712,0.09678652938029998,-0.03822777461298182,0.08655424535916809,0.1348279386866207,-0.022404449584788266,0.05072752066086367,0.07901966006411207,-0.0280789721300339,0.057531836473675484,0.09771851952023564,0.9693583285877097,0.008760480381347453,58.4393657652422,12.560749901014503
