YQ,natural_flow,VIF_MLR,VIF_LSTM,VIF_LSTM_MLR,VIF_XGB,VIF_BILSTM,VIF_CNN,CER-XGB,CER-LSTM,CER-BILSTM,CER-CNN,CER-MLR,CER-BiLSTM
1995-2,801,780.234472381621,729.3149,718.29175,781.2340766666666,735.564,1238.5488333333333,781.2340766666666,729.3149,735.564,1238.5488333333333,780.234472381621,735.564
1995-3,743,804.2649585687226,792.0706666666666,776.8341399999999,768.3562766666668,774.6197233333334,989.4064833333332,768.3562766666668,792.0706666666666,774.6197233333334,989.4064833333332,804.2649585687226,774.6197233333334
1995-4,170,210.93648778566853,198.02966333333333,208.0406311742273,196.95034666666663,185.70243666666667,258.17448,196.95034666666666,198.02966333333333,185.70243666666667,258.17447999999996,210.93648778566853,185.70243666666667
1996-1,415,397.6787923347479,389.8334733333333,392.9850066666667,387.8808633333333,375.44581,647.2737066666667,387.8808633333333,389.8334733333333,375.44581,647.2737066666667,397.6787923347479,375.44581
1996-2,848,815.5189739521156,763.7643266666668,760.1682566666667,814.0901333333333,762.6972833333333,1219.3074333333334,814.0901333333333,763.7643266666668,762.6972833333333,1219.3074333333334,815.5189739521156,762.6972833333333
1996-3,555,631.6544200145222,612.9660866666667,576.7463,646.4287033333334,594.67595,853.5167033333333,646.4287033333334,612.9660866666667,594.67595,853.5167033333333,631.6544200145222,594.67595
1996-4,155,198.56816577451937,182.87943,199.8124594106668,184.44057333333333,177.2766333333333,235.58548,184.44057333333333,182.87942999999999,177.2766333333333,235.58548,198.56816577451937,177.2766333333333
1997-1,470,466.9856698610288,443.97587,453.2072366666667,452.5907399999999,425.70711,558.74068,452.5907399999999,443.97587,425.70711,558.74068,466.9856698610288,425.70711
1997-2,880,827.3680754669531,791.2439666666666,764.3350833333334,823.0729933333333,781.8707633333333,1085.3932333333332,823.0729933333333,791.2439666666666,781.8707633333333,1085.3932333333332,827.3680754669531,781.8707633333333
1997-3,421,540.4883157881628,528.9439833333333,523.7809533333333,459.33163,511.65588,712.5754166666667,459.33162999999996,528.9439833333333,511.65588,712.5754166666667,540.4883157881628,511.65588
1997-4,135,229.86881009913165,205.30795333333333,210.56286510446773,204.13242,195.43301,245.36388666666667,204.13242,205.30795333333333,195.43301,245.36388666666667,229.86881009913165,195.43301
1998-1,421,425.4446882419673,408.38093333333336,399.7512658877338,417.1106566666666,392.0003400000001,502.3595666666667,417.11065666666667,408.38093333333336,392.0003400000001,502.3595666666667,425.4446882419673,392.00034000000005
1998-2,968,997.488824213186,958.5312533333332,964.3387666666669,1007.5146466666666,958.9243666666669,1177.9615166666667,1007.5146466666666,958.5312533333332,958.9243666666669,1177.9615166666667,997.4888242131859,958.9243666666667
1998-3,801,954.0383953346508,959.1600766666668,885.36399,907.73282,919.7609466666668,1237.1356,907.7328200000001,959.1600766666667,919.7609466666668,1237.1356,954.0383953346509,919.7609466666667
