index,CER-XGB,CER-LSTM,CER-BiLSTM,CER-CNN,CER-MLR,E_XGB,E_LSTM,E_BiLSTM,E_CNN,E_MLR,R_XGB,R_LSTM,R_BiLSTM,R_CNN,R_MLR
WATT_M,0.9580654869472204,0.9425863090536576,0.9427218774664278,0.9704090462964436,0.951144281957712,0.9079248130158398,0.6807089082078611,0.8723684813343185,0.904165513063869,0.6805265205270157,0.9346596644521254,0.9356310553031352,0.9392887287164484,0.9395192611385133,0.9442269778587052
MB_R,0.9892054273927118,0.937252870267886,0.9327816958325872,0.9653845196753288,0.9461973288620478,0.901162634592796,0.712215849969134,0.8690882274768033,0.8867787190039389,0.684541571871738,0.9769689688608904,0.9313168740232248,0.9370425775849894,0.93585781528882,0.9395488797389324
NSE,0.9956949547886026,0.9919844713504912,0.992002622315966,0.997847710612222,0.9941085204791024,0.9798186762490156,0.8005833715850004,0.958366037381039,0.979113795674935,0.7797331347091127,0.9896585152888692,0.98993588383692,0.9910519533460624,0.991264978078226,0.9923300983126234
NSE_MOD,0.985674658241616,0.9174335341408616,0.9115662746492894,0.9543644222205198,0.9288565984704108,0.8704027473462906,0.6552122429259213,0.8234946726742963,0.8552923616903305,0.5941837809699981,0.9695352587315238,0.9098186907031252,0.9173262085030212,0.9165127771323772,0.9202148321944004
NSE_REL,0.9996213084491486,0.9848782664950904,0.9827571256439438,0.9930736207665556,0.9891327625802212,0.9635675724053018,0.914061512611249,0.9502458760806024,0.9192640347060852,0.789776649032005,0.9986306050074572,0.9827836905799128,0.98579461248008,0.9872527207974424,0.987720025658971
KGE_2009,0.9883475861009248,0.955264771149526,0.945799955063792,0.9914196827446228,0.9958279409019698,0.960624468509506,0.7295893232870734,0.9461458554870896,0.9102706439781324,0.8345723557963187,0.9775677489478316,0.9505373467347052,0.9562737613364408,0.954548316948694,0.9945661211208316
KGE_2012,0.9886359795529336,0.9538940508996206,0.9375852029978178,0.987703112813049,0.9958279409019692,0.9588982657025013,0.8076895539573493,0.9577139865359212,0.8850535001475414,0.8345723557963185,0.9808578482716124,0.9481113626733816,0.9571408929515955,0.9711331158587716,0.9945661211208312
LM_INDEX,0.985674658241616,0.9174335341408616,0.9115662746492894,0.9543644222205198,0.9288565984704108,0.8704027473462906,0.6552122429259213,0.8234946726742963,0.8552923616903305,0.5941837809699981,0.9695352587315238,0.9098186907031252,0.9173262085030212,0.9165127771323772,0.9202148321944004
D1_P,0.992831530828508,0.958647196267581,0.9558656978058068,0.977060471572198,0.9642596059554542,0.934201494777886,0.8116987976462293,0.9126048645585396,0.9245388350831902,0.7865209312222032,0.9847143612987972,0.9548250881190892,0.9585553230641012,0.9578617131075512,0.9598064472521304
VE,0.9912239791748292,0.9494000118396918,0.9458043237147636,0.9720327172623564,0.9563343541478072,0.9206058600655568,0.7887004579373478,0.8918305709227179,0.911317449415028,0.7509224057290822,0.9813366264962502,0.9447333353169324,0.9493342384540018,0.9488357356139504,0.9510303020834882
SA,0.0399267542170816,0.0444632678635861,0.039051362228605,0.0282203611358636,0.0469050320850043,0.0864094994543444,0.2426922672636773,0.1166641601219274,0.0877318356120832,0.2907769259795451,0.0616038272310495,0.0503410085266272,0.0487342602630839,0.0487362457362993,0.0535242110860699
SC,0.0649885821806408,0.0705168736485588,0.0572192433056879,0.0456465955806781,0.0768315420688563,0.1396306496435577,0.4036135092607822,0.1922039309413631,0.1157714388703546,0.4885273027607164,0.1004045483948154,0.0796255719167609,0.0783230874851537,0.0800191836757794,0.0876903154805053
SID,0.0723643330836831,0.4109204099348824,0.356036612430866,0.1808877036139357,0.4051399740339702,1.2254530816258662,7.087474935895715,2.1396143862051784,1.656251352529112,11.14173877399788,0.1924689951173341,0.4916008956653405,0.4453830155699118,0.4537470212887072,0.4931029767859732
SGA,0.1169292198206743,0.0856702738631571,0.078452323892951,0.0685318407652606,0.0970979261686703,0.2088982489927922,0.5039511058030749,0.3155840715226879,0.1711439637732147,0.653097932557307,0.1832013421366983,0.094435812668673,0.0948751556458313,0.1159186198624379,0.1085941680350283
H1_MHE,0.001107185783494,-0.0570606648063876,-0.0735828037036746,0.0194713188093574,0.0075281365752648,0.0301729837546808,-0.0354734420092779,0.055310181667999,0.119617694940722,0.0617736025710081,8.584090815390585e-05,-0.0602884834420044,-0.0501530485772699,-0.0137651521028711,0.0112421075777058
H1_MAHE,0.006326440194618,0.0683972319137749,0.0767384544254983,0.0436043062008256,0.0581093914597771,0.1069938467723846,0.1834698898528838,0.1276533574492966,0.15405062257509,0.2755530226070206,0.0171897915086891,0.0720822680469221,0.0636203880430827,0.0649817620752339,0.0637367037962053
H1_RMSHE,0.0150156428849812,0.0942381153219637,0.1006307324611108,0.0637791805720237,0.0804321146355918,0.1472804757774929,0.224656844560394,0.1709386791145783,0.2177505812998433,0.3537613531555906,0.0285539037294773,0.100553185083374,0.0913381781491355,0.08652359406373,0.0855004969324194
H2_MHE,0.0008670559155901,-0.0685892457620489,-0.0865649980860231,0.0158456879382515,-0.0002065762677113,0.0116907484722626,-0.0955016273995553,0.0308284865769866,0.0854477557429712,-2.475249120726291,-0.0007890598050264,-0.0745518902564879,-0.0618143237196849,-0.0212875084376859,0.0029489233716724
H2_MAHE,0.0063679574359692,0.0793358194592267,0.089595931777609,0.0411021281835384,0.0602459109062205,0.1005096152251765,0.212004714983447,0.1170082937746579,0.1230823970036053,2.7049916746034635,0.0173486200218971,0.0858069795382778,0.0747159817962642,0.0664948713678753,0.064974000576499
H2_RMSHE,0.0160932380534134,0.1251841034940147,0.1315782607727619,0.057104765817908,0.1015020462945676,0.1296449187768625,0.2845755869595824,0.148426890280924,0.1588948724884833,39.30262847033857,0.0310317590999733,0.1483336613900617,0.1331823025357362,0.0883397960728091,0.1018119437766141
H3_MHE,0.0009912711061783,-0.062026123539205,-0.0792237094020221,0.0175585443564189,0.0040930316241498,0.0203475281489629,-0.0619740501156146,0.0422087961493073,0.0998742284339843,0.0039276141818606,-0.0003335970723326,-0.0660904211491829,-0.0549255009230087,-0.0174867195279263,0.0074411863017295
H3_MAHE,0.0063404120912482,0.0730574146337656,0.0823151727806942,0.0422364750053962,0.0585864365999416,0.1025888406677854,0.191933883692546,0.1206764075151201,0.1358172142852388,0.2670268346128394,0.0172387508637606,0.0776069912946796,0.068102095382544,0.0654371975835587,0.0637994038973816
H3_RMSHE,0.0154624338015506,0.1057549516387096,0.1124344698911507,0.0600537466706101,0.0862437235298519,0.1345851504721825,0.2395557599689841,0.1547020969530217,0.1820440435993492,0.3456695743116361,0.029460272240894,0.1161103178763027,0.1051365434076127,0.0863821814893276,0.0896780774497807
H4_MHE,0.0009892009691795,-0.0624195837962809,-0.079643072561533,0.0176084126827931,0.0038824834424544,0.0206365183018654,-0.0636951029774407,0.0426344291825991,0.1011898055116032,-0.0869109137999478,-0.0003425484275446,-0.0667371270151983,-0.0554410330087151,-0.017506513654502,0.0072726815898309
H4_MAHE,0.0063437999975283,0.0734560123223043,0.0827354500490156,0.0422947317554613,0.0588763719990628,0.1031659266079685,0.1947914977374077,0.1214969351777112,0.1371781320895247,0.3640288574411393,0.0172539198093372,0.0782576294771366,0.0686215783693327,0.0655873142881887,0.0640729172819812
H4_RMSHE,0.0154961242865413,0.1073712296458473,0.1139394329560598,0.0602132117654078,0.0879472162321027,0.1359493850019859,0.2450065007102412,0.1564662746121746,0.1848511271205854,1.5928034164005611,0.0295787206143258,0.1194295056277279,0.1079873841817411,0.0867315186931187,0.0910669215798657
