date,flow,E-LSTM
1980-07-31,1350.0597371565111,1099.7948
1980-08-31,949.0740740740739,1542.1554
1980-09-30,1390.0462962962963,1864.5111
1980-10-31,1130.152329749104,1011.8339
1980-11-30,494.9845679012346,441.98846
1980-12-31,221.99820788530462,263.83826
1981-01-31,173.01373954599762,186.2851
1981-02-28,173.98313492063488,175.91917
1981-03-31,223.00627240143368,225.32547
1981-04-30,341.0108024691358,365.04138
1981-05-31,583.9307048984468,577.37494
1981-06-30,1060.1851851851852,716.81494
1981-07-31,1640.1583034647551,1066.234
1981-08-31,1059.9611708482676,1006.5468
1981-09-30,3469.907407407407,1917.8875
1981-10-31,1680.10752688172,1202.7877
1981-11-30,714.891975308642,535.69244
1981-12-31,352.0011947431302,283.74313
1982-01-31,251.00806451612905,202.3297
1982-02-28,250.9920634920635,176.53632
1982-03-31,285.9916367980884,234.1262
1982-04-30,395.83333333333326,348.7994
1982-05-31,850.1344086021505,661.68994
1982-06-30,1514.6604938271605,929.75525
1982-07-31,1749.9253285543605,1224.9283
1982-08-31,1059.9611708482676,1119.4623
1982-09-30,1650.0771604938273,1379.9058
1982-10-31,1649.8655913978494,1216.3743
1982-11-30,697.145061728395,590.18024
1982-12-31,326.0155316606929,303.40753
1983-01-31,233.98297491039423,180.30911
1983-02-28,215.98048941798942,152.23038
1983-03-31,251.00806451612905,199.34238
1983-04-30,476.08024691358025,313.5489
1983-05-31,872.1624850657109,587.9378
1983-06-30,1209.8765432098764,757.58966
1983-07-31,2529.8685782556754,1458.8451
1983-08-31,1789.8745519713257,1734.553
1983-09-30,1099.9228395061727,998.8611
1983-10-31,1960.1254480286736,1147.1953
1983-11-30,912.8086419753088,604.0062
1983-12-31,579.8237753882916,336.29108
1984-01-31,275.98566308243727,247.6675
1984-02-29,283.0060664112388,243.81548
1984-03-31,326.9862604540023,286.06506
1984-04-30,444.0586419753087,392.79114
1984-05-31,520.0866188769414,700.7859
1984-06-30,1060.1851851851852,1231.9896
1984-07-31,2460.050776583035,1975.9318
1984-08-31,1479.9880525686976,1628.6176
1984-09-30,834.8765432098766,1121.4795
1984-10-31,893.0704898446834,1088.8317
1984-11-30,520.0617283950618,627.7737
1984-12-31,280.0179211469534,367.55463
1985-01-31,207.997311827957,260.49765
1985-02-28,177.99272486772486,236.01967
1985-03-31,233.98297491039423,296.62335
1985-04-30,356.98302469135797,389.78104
1985-05-31,452.13560334528086,720.2563
1985-06-30,665.1234567901233,1142.8174
1985-07-31,1249.9999999999998,1503.7365
1985-08-31,980.0627240143368,1346.9862
1985-09-30,2449.845679012345,1935.8362
1985-10-31,1170.1015531660694,1232.3937
1985-11-30,508.87345679012344,537.2415
1985-12-31,270.98267622461174,300.0655
1986-01-31,205.01045400238948,206.95065
1986-02-28,192.00562169312167,204.59177
1986-03-31,238.98596176821985,269.7194
1986-04-30,356.98302469135797,435.96442
1986-05-31,829.9731182795699,795.7659
1986-06-30,1109.9537037037037,1186.9652
1986-07-31,1680.10752688172,1640.7124
1986-08-31,719.8327359617682,1262.7874
1986-09-30,1060.1851851851852,1331.268
1986-10-31,369.9970131421744,939.58765
1986-11-30,311.50327932098764,509.69766
1986-12-31,184.44941009557945,296.07666
1987-01-31,122.40882616487457,213.97382
1987-02-28,344.9900793650793,225.06197
1987-03-31,627.9868578255675,274.10498
1987-04-30,373.9969135802469,378.08746
1987-05-31,433.09438470728793,594.26013
1987-06-30,587.5771604938271,1040.7677
1987-07-31,816.1589008363202,1640.7434
1987-08-31,619.0262843488649,1279.7427
1987-09-30,318.016975308642,1023.7871
1987-10-31,244.99701314217444,753.62213
1987-11-30,233.9891975308642,482.3163
1987-12-31,417.04002389486254,323.0731
1988-01-31,332.997311827957,246.91704
1988-02-29,429.83716475095787,226.67796
1988-03-31,502.9121863799283,260.6428
1988-04-30,348.9969135802469,382.1669
1988-05-31,443.17502986857824,880.41895
1988-06-30,834.104938271605,1170.0016
1988-07-31,701.9115890083632,1364.2865
1988-08-31,1780.167264038232,1196.5874
1988-09-30,616.8981481481482,1149.0026
1988-10-31,620.1463560334528,1395.1299
1988-11-30,567.1296296296297,776.2251
1988-12-31,536.1409796893668,396.50003
1989-01-31,666.0692951015532,270.49475
1989-02-28,467.09656084656086,252.11937
1989-03-31,477.1505376344086,297.21466
1989-04-30,451.00308641975306,370.87607
1989-05-31,672.0430107526881,588.54785
1989-06-30,711.033950617284,1826.8724
1989-07-31,918.832138590203,2357.6582
1989-08-31,710.8721624850657,2274.932
1989-09-30,1706.4043209876545,1901.0372
1989-10-31,760.1553166069295,1283.7937
1989-11-30,528.9351851851852,624.1159
1989-12-31,452.88231780167257,339.66574
1990-01-31,635.0806451612904,242.26004
1990-02-28,660.135582010582,225.18512
1990-03-31,679.8835125448029,271.5812
1990-04-30,662.8086419753087,370.10345
1990-05-31,1040.1732377538829,698.4295
1990-06-30,900.8487654320987,969.62714
1990-07-31,710.1254480286739,954.587
1990-08-31,618.279569892473,969.6223
1990-09-30,638.8888888888888,1171.4438
1990-10-31,586.1708482676224,989.4702
1990-11-30,520.0617283950618,595.50726
1990-12-31,617.1594982078853,341.83826
1991-01-31,604.0919952210274,227.32887
1991-02-28,574.156746031746,215.5329
1991-03-31,614.1726403823178,253.66263
1991-04-30,518.1327160493827,341.41245
1991-05-31,582.0639187574671,628.33966
1991-06-30,724.1512345679013,786.6818
1991-07-31,823.9994026284348,928.39795
1991-08-31,869.9223416965351,1221.9026
1991-09-30,579.0895061728395,1268.2654
