date,flow_{t+1},R-CNN
1982-11-30,697.145061728395,692.27264
1982-12-31,326.0155316606929,287.70288
1983-01-31,233.9829749103942,227.03134
1983-02-28,215.9804894179894,217.51263
1983-03-31,251.00806451612902,251.64757
1983-04-30,476.08024691358025,393.40027
1983-05-31,872.1624850657109,856.80786
1983-06-30,1209.8765432098764,1181.4574
1983-07-31,2529.8685782556754,2606.3645
1983-08-31,1789.874551971326,1747.7299
1983-09-30,1099.9228395061727,1138.191
1983-10-31,1960.1254480286736,1930.4065
1983-11-30,912.8086419753087,908.93115
1983-12-31,579.8237753882916,369.63525
1984-01-31,275.98566308243727,241.31987
1984-02-29,283.0060664112388,245.35036
1984-03-31,326.9862604540023,299.7098
1984-04-30,444.05864197530866,417.71988
1984-05-31,520.0866188769414,479.28897
1984-06-30,1060.1851851851852,1070.0448
1984-07-31,2460.050776583035,2381.9177
1984-08-31,1479.9880525686976,1455.1729
1984-09-30,834.8765432098766,839.22754
1984-10-31,893.0704898446834,867.76996
1984-11-30,520.0617283950618,495.72406
1984-12-31,280.0179211469534,249.58398
1985-01-31,207.997311827957,198.86128
1985-02-28,177.99272486772486,193.30995
1985-03-31,233.9829749103942,240.31746
1985-04-30,356.983024691358,348.2477
1985-05-31,452.1356033452808,426.08508
1985-06-30,665.1234567901233,694.6125
1985-07-31,1249.9999999999998,1257.4528
1985-08-31,980.0627240143368,1027.6039
1985-09-30,2449.845679012345,2340.8057
1985-10-31,1170.1015531660694,1178.091
1985-11-30,508.87345679012344,515.81445
1985-12-31,270.98267622461174,282.85815
1986-01-31,205.01045400238948,192.82834
1986-02-28,192.00562169312167,200.82709
1986-03-31,238.98596176821985,232.7898
1986-04-30,356.983024691358,349.37024
1986-05-31,829.9731182795699,816.3166
1986-06-30,1109.9537037037037,1129.6289
1986-07-31,1680.1075268817203,1690.6449
1986-08-31,719.8327359617682,756.6374
1986-09-30,1060.1851851851852,1133.2948
1986-10-31,369.99701314217435,603.3055
1986-11-30,311.50327932098764,356.29318
1986-12-31,184.44941009557945,216.9171
1987-01-31,122.40882616487457,160.6385
1987-02-28,344.99007936507934,172.04417
1987-03-31,627.9868578255675,205.38922
1987-04-30,373.9969135802469,300.92206
1987-05-31,433.09438470728793,502.36328
1987-06-30,587.5771604938271,1107.4138
1987-07-31,816.1589008363202,1640.692
1987-08-31,619.0262843488649,1032.8904
1987-09-30,318.016975308642,672.9415
1987-10-31,244.99701314217444,570.3165
1987-11-30,233.9891975308642,383.05222
1987-12-31,417.0400238948626,200.30191
1988-01-31,332.997311827957,150.98854
1988-02-29,429.83716475095787,157.20682
1988-03-31,502.9121863799283,204.04141
1988-04-30,348.9969135802469,310.95676
1988-05-31,443.17502986857824,433.58572
1988-06-30,834.104938271605,745.175
1988-07-31,701.9115890083632,799.68726
1988-08-31,1780.1672640382317,558.3219
1988-09-30,616.8981481481482,806.2298
1988-10-31,620.1463560334528,1240.8143
1988-11-30,567.1296296296297,629.8719
1988-12-31,536.1409796893668,260.81186
1989-01-31,666.0692951015532,147.14734
1989-02-28,467.09656084656086,148.90768
1989-03-31,477.1505376344086,205.53993
1989-04-30,451.00308641975306,301.9414
1989-05-31,672.0430107526881,817.22754
1989-06-30,711.033950617284,2364.5518
1989-07-31,918.8321385902032,2353.6353
1989-08-31,710.8721624850657,1787.3506
1989-09-30,1706.4043209876545,1730.914
1989-10-31,760.1553166069295,1148.1433
1989-11-30,528.9351851851852,674.8487
1989-12-31,452.8823178016726,304.28488
1990-01-31,635.0806451612904,205.22098
1990-02-28,660.135582010582,254.14989
1990-03-31,679.8835125448029,291.60925
1990-04-30,662.8086419753087,349.84775
1990-05-31,1040.1732377538829,733.52875
1990-06-30,900.8487654320988,760.442
1990-07-31,710.1254480286739,777.2764
1990-08-31,618.279569892473,789.9352
1990-09-30,638.8888888888888,974.78613
1990-10-31,586.1708482676224,663.6837
1990-11-30,520.0617283950618,358.89273
1990-12-31,617.1594982078853,204.9034
1991-01-31,604.0919952210274,156.61935
1991-02-28,574.156746031746,157.54657
1991-03-31,614.1726403823178,191.00041
1991-04-30,518.1327160493827,254.2211
1991-05-31,582.0639187574671,424.4555
1991-06-30,724.1512345679013,532.0627
1991-07-31,823.9994026284348,798.70416
1991-08-31,869.9223416965351,1139.3834
1991-09-30,579.0895061728395,743.87024
1991-10-31,552.942054958184,675.7243
1991-11-30,731.0956790123457,435.30368
1991-12-31,341.9952210274791,219.61908
1992-01-31,678.0167264038232,142.8445
1992-02-29,399.90421455938696,140.82669
1992-03-31,359.9910394265233,178.43217
1992-04-30,400.07716049382714,283.212
1992-05-31,548.8351254480286,417.19547
1992-06-30,710.6481481481483,769.29865
1992-07-31,616.0394265232975,1725.3977
1992-08-31,582.0639187574671,1054.8093
1992-09-30,368.9814814814815,1089.5168
1992-10-31,241.0020908004779,1039.431
1992-11-30,542.824074074074,424.893
1992-12-31,691.8309438470728,218.73355
1993-01-31,551.0752688172043,157.94688
1993-02-28,644.0145502645503,173.63324
1993-03-31,508.1391875746714,207.98865
1993-04-30,506.94444444444446,447.16278
1993-05-31,598.1182795698925,662.0101
1993-06-30,734.9537037037037,990.4575
1993-07-31,686.9772998805256,1433.1622
1993-08-31,745.9677419354839,1616.4116
1993-09-30,804.0123456790124,1116.3099
1993-10-31,611.9324970131422,783.843
1993-11-30,592.9783950617284,397.83963
1993-12-31,595.1314217443249,200.80962
1994-01-31,651.1350059737157,153.0913
1994-02-28,689.0707671957673,161.87454
1994-03-31,729.9133811230586,187.06865
1994-04-30,643.9043209876544,395.208
1994-05-31,894.937275985663,573.1409
1994-06-30,724.9228395061729,1126.0177
1994-07-31,583.9307048984468,996.17126
1994-08-31,734.0203106332139,604.9857
1994-09-30,663.966049382716,701.30707
1994-10-31,632.0937873357228,592.22217
1994-11-30,599.9228395061729,325.5467
1994-12-31,703.0316606929509,179.32245
1995-01-31,704.8984468339307,127.658165
1995-02-28,689.8974867724869,142.14848
1995-03-31,636.9474313022699,165.80614
1995-04-30,430.1697530864198,359.38718
1995-05-31,589.15770609319,652.0929
1995-06-30,750.0000000000001,536.3999
1995-07-31,716.0991636798088,564.3983
1995-08-31,533.9008363201912,1006.1203
1995-09-30,609.9537037037037,1019.65967
1995-10-31,655.9886499402628,708.0412
1995-11-30,621.9135802469136,384.12518
1995-12-31,344.0113500597371,209.90619
1996-01-31,464.8297491039426,120.00684
1996-02-29,502.0753512132823,139.10661
1996-03-31,455.86917562724017,169.78188
1996-04-30,330.0154320987654,287.715
1996-05-31,529.0471923536439,534.7346
1996-06-30,520.8333333333334,774.4478
1996-07-31,666.0692951015532,619.95636
1996-08-31,661.9623655913979,682.7096
1996-09-30,582.175925925926,653.1826
1996-10-31,378.9575866188769,618.1096
1996-11-30,461.033950617284,368.08328
1996-12-31,486.857825567503,188.63275
1997-01-31,406.9593787335723,125.20344
1997-02-28,391.98908730158723,130.84406
1997-03-31,275.01493428912784,180.75555
1997-04-30,339.0046296296297,281.66934
1997-05-31,455.12246117084834,749.7425
1997-06-30,667.0524691358024,705.3624
1997-07-31,527.9271206690562,797.8653
1997-08-31,293.98148148148147,646.5707
1997-09-30,474.92283950617286,529.94183
1997-10-31,620.1463560334528,519.25464
1997-11-30,532.0216049382716,357.24725
1997-12-31,424.1338112305855,181.48645
1998-01-31,387.9181600955794,129.9737
1998-02-28,342.01388888888886,140.4138
1998-03-31,331.989247311828,184.78775
1998-04-30,291.0108024691358,320.28754
1998-05-31,363.01523297491036,547.5863
1998-06-30,582.9475308641976,521.01855
1998-07-31,390.905017921147,1038.1401
1998-08-31,417.0400238948626,1196.6423
1998-09-30,481.86728395061726,1210.6293
1998-10-31,529.0471923536439,875.23663
1998-11-30,498.070987654321,417.99878
1998-12-31,501.04540023894856,215.97174
1999-01-31,492.4193548387097,131.74207
1999-02-28,536.9642857142857,160.80525
1999-03-31,557.9032258064516,179.51149
1999-04-30,556.7333333333333,280.87393
1999-05-31,532.0967741935484,381.50095
1999-06-30,629.7666666666667,1483.9705
1999-07-31,574.7096774193549,2229.5251
1999-08-31,535.1612903225806,1383.2365
1999-09-30,616.1666666666666,844.2554
1999-10-31,563.5483870967741,1111.8955
1999-11-30,571.0333333333333,585.7992
1999-12-31,579.6129032258065,268.99768
2000-01-31,620.5483870967743,180.03917
2000-02-29,571.5862068965517,188.82196
2000-03-31,515.0,223.7883
2000-04-30,650.8,351.66556
2000-05-31,622.2903225806451,485.93695
2000-06-30,532.7333333333333,923.33246
2000-07-31,587.0645161290323,788.22504
2000-08-31,576.0967741935484,754.77106
2000-09-30,443.5,810.9056
2000-10-31,552.4193548387096,694.3088
2000-11-30,586.0666666666667,371.76434
2000-12-31,490.03225806451616,202.35638
2001-01-31,401.4516129032258,130.97192
2001-02-28,454.3928571428572,146.34747
2001-03-31,414.3548387096774,161.93382
2001-04-30,404.8333333333333,321.6496
2001-05-31,537.4516129032259,428.59695
2001-06-30,543.7666666666667,790.5458
2001-07-31,549.1290322580645,569.10767
2001-08-31,578.483870967742,530.47833
2001-09-30,449.23333333333335,763.2848
2001-10-31,385.61290322580646,835.79333
2001-11-30,620.5333333333333,394.7203
2001-12-31,583.0,200.10764
2002-01-31,357.9677419354839,129.25627
2002-02-28,323.07142857142856,143.80244
2002-03-31,424.5161290322581,157.17471
2002-04-30,465.49999999999994,281.9138
2002-05-31,489.741935483871,359.9266
2002-06-30,366.33333333333326,783.67816
2002-07-31,468.58064516129025,772.6004
2002-08-31,521.3548387096774,502.23166
2002-09-30,496.1666666666667,491.56726
2002-10-31,720.0967741935483,486.12924
2002-11-30,608.1333333333333,344.78964
2002-12-31,461.6774193548388,215.23384
2003-01-31,318.4258064516129,143.22136
2003-02-28,184.1107142857143,154.51035
2003-03-31,214.9032258064516,210.9132
2003-04-30,362.6333333333334,318.80478
2003-05-31,358.03225806451616,438.17548
2003-06-30,392.8,514.4852
2003-07-31,433.5161290322581,788.4266
2003-08-31,288.51612903225805,1192.2916
2003-09-30,360.9333333333332,1493.5109
2003-10-31,371.8387096774193,981.2509
2003-11-30,456.73333333333335,476.9774
2003-12-31,381.0645161290322,242.20688
2004-01-31,404.7096774193548,154.06506
2004-02-29,466.96551724137936,141.83641
2004-03-31,484.8709677419355,179.36559
2004-04-30,437.00000000000006,261.5977
2004-05-31,451.74193548387103,356.60422
2004-06-30,546.8,626.5628
2004-07-31,455.8064516129032,637.8872
2004-08-31,429.741935483871,852.14545
2004-09-30,397.6333333333333,1083.4625
2004-10-31,476.7096774193548,866.4345
2004-11-30,468.3666666666667,485.10577
2004-12-31,469.9032258064516,267.35144
2005-01-31,487.7741935483871,151.07492
2005-02-28,360.2857142857142,145.63937
2005-03-31,446.48387096774195,181.35744
2005-04-30,486.3333333333333,281.81244
2005-05-31,510.51612903225805,574.6391
2005-06-30,492.06666666666666,764.8993
2005-07-31,505.5806451612903,1929.1976
2005-08-31,490.5161290322581,1520.5304
2005-09-30,517.4,1339.1566
2005-10-31,699.9032258064516,1717.7068
2005-11-30,542.0,679.02325
2005-12-31,509.1290322580645,290.3951
2006-01-31,413.96774193548384,205.01964
2006-02-28,425.3928571428572,200.58748
2006-03-31,656.483870967742,255.33258
2006-04-30,881.7666666666667,341.2432
2006-05-31,901.1612903225807,413.16446
2006-06-30,738.6333333333333,644.2001
2006-07-31,832.7096774193549,830.96277
2006-08-31,588.2258064516129,591.9863
2006-09-30,454.03333333333336,741.97546
2006-10-31,482.0967741935484,746.5217
2006-11-30,487.6333333333333,379.34225
2006-12-31,470.87096774193543,213.85335
2007-01-31,479.99999999999994,157.21095
2007-02-28,496.49999999999994,154.65271
2007-03-31,518.9354838709677,189.68477
2007-04-30,635.2666666666667,294.328
2007-05-31,687.1612903225807,345.53732
2007-06-30,798.0999999999999,1211.7871
2007-07-31,624.9677419354838,1387.0757
2007-08-31,771.8387096774194,887.64105
2007-09-30,742.0333333333333,1087.0706
2007-10-31,436.4516129032258,860.06714
2007-11-30,447.4666666666666,440.4539
2007-12-31,471.774193548387,248.86743
2008-01-31,483.7096774193548,149.87328
2008-02-29,502.0,148.13075
2008-03-31,449.3225806451613,199.71284
2008-04-30,672.7,301.08246
2008-05-31,781.9032258064515,405.96512
2008-06-30,922.0666666666668,471.05786
2008-07-31,753.4838709677418,853.0967
2008-08-31,768.0000000000001,1086.95
2008-09-30,591.5,958.97046
2008-10-31,430.48387096774206,1155.5586
2008-11-30,477.9333333333333,613.70514
2008-12-31,407.3225806451612,259.59656
2009-01-31,541.258064516129,170.18187
2009-02-28,585.5714285714286,171.32286
2009-03-31,534.6012903225807,207.19243
2009-04-30,898.5,335.39923
2009-05-31,890.741935483871,667.40186
2009-06-30,830.1,1084.4203
2009-07-31,594.0645161290323,1663.8218
2009-08-31,621.0322580645162,1558.1467
2009-09-30,563.0666666666667,1554.7483
2009-10-31,602.3225806451613,1258.4626
2009-11-30,640.8999999999999,689.6752
2009-12-31,561.516129032258,282.3498
2010-01-31,531.5806451612904,198.24971
2010-02-28,459.50000000000006,209.28049
2010-03-31,527.3870967741935,235.82619
2010-04-30,878.9,266.4945
2010-05-31,943.741935483871,356.43088
2010-06-30,931.5666666666668,994.1686
2010-07-31,998.4193548387096,2079.4548
2010-08-31,1140.0,916.0996
2010-09-30,803.5666666666667,685.85767
2010-10-31,636.2903225806451,602.38855
2010-11-30,588.9,395.77304
2010-12-31,605.3225806451613,257.16437
2011-01-31,583.4516129032259,199.94917
2011-02-28,333.03571428571433,175.89171
2011-03-31,617.0967741935484,232.44643
2011-04-30,822.8999999999999,350.9152
2011-05-31,850.7096774193549,430.42035
2011-06-30,645.6999999999999,1153.7079
2011-07-31,619.3225806451613,1583.427
2011-08-31,632.6129032258065,898.5172
2011-09-30,599.0666666666667,1006.18286
2011-10-31,550.4193548387096,1082.8932
2011-11-30,543.2,596.7306
2011-12-31,589.4193548387096,271.95755
2012-01-31,534.0,182.71167
2012-02-29,506.55172413793105,184.75247
2012-03-31,469.03225806451616,216.53131
2012-04-30,606.9,408.41165
2012-05-31,840.8064516129032,785.8299
2012-06-30,831.6666666666666,1060.1166
2012-07-31,1009.6129032258062,2557.1423
2012-08-31,1457.7096774193549,2259.5198
2012-09-30,916.2666666666668,1023.36176
2012-10-31,808.741935483871,828.1012
2012-11-30,704.9666666666666,466.6951
2012-12-31,572.7741935483871,242.28995
2013-01-31,642.4516129032259,265.31583
2013-02-28,519.1071428571429,260.34225
2013-03-31,614.5483870967741,349.19464
2013-04-30,755.1333333333333,365.4728
2013-05-31,827.5483870967741,590.043
2013-06-30,782.6,894.5504
2013-07-31,707.4516129032259,1598.0099
2013-08-31,781.741935483871,1258.9725
2013-09-30,656.4333333333333,720.4401
2013-10-31,575.483870967742,594.1511
2013-11-30,662.7333333333333,342.13937
2013-12-31,561.9354838709677,181.68834
2014-01-31,555.483870967742,176.64844
2014-02-28,457.6071428571428,169.58578
2014-03-31,526.2258064516129,232.14041
2014-04-30,453.66666666666674,304.82397
2014-05-31,600.0322580645161,413.0593
2014-06-30,650.8333333333334,925.15265
2014-07-31,686.1612903225806,945.97955
2014-08-31,729.0967741935484,1061.2589
2014-09-30,722.7666666666667,1482.5876
2014-10-31,566.9032258064516,1050.3225
2014-11-30,613.7333333333333,443.3612
2014-12-31,520.258064516129,242.58818
2015-01-31,462.87096774193554,176.91786
2015-02-28,450.7142857142857,180.93015
2015-03-31,565.0,210.70631
2015-04-30,544.1666666666666,280.6715
2015-05-31,574.2258064516129,339.2131
2015-06-30,551.3,744.9869
2015-07-31,748.1612903225806,1261.4033
2015-08-31,659.8064516129032,501.6818
2015-09-30,574.3333333333334,667.006
2015-10-31,530.6129032258065,736.3008
2015-11-30,551.6333333333333,363.7144
2015-12-31,447.61290322580646,230.83742
2016-01-31,466.741935483871,162.14099
2016-02-29,437.86206896551727,160.39793
2016-03-31,522.4516129032259,187.08752
2016-04-30,461.23333333333335,303.19223
2016-05-31,531.1935483870968,421.45163
2016-06-30,482.3333333333333,573.722
2016-07-31,639.0645161290323,734.6762
2016-08-31,447.41935483870964,558.0255
2016-09-30,300.43333333333334,638.5994
2016-10-31,336.38709677419354,801.1818
2016-11-30,349.33333333333326,398.5623
2016-12-31,274.96774193548384,213.8266
2017-01-31,308.93548387096774,134.19928
2017-02-28,380.6071428571427,150.48514
2017-03-31,425.258064516129,172.62259
2017-04-30,447.1000000000001,279.0864
2017-05-31,497.87096774193554,374.43866
2017-06-30,501.1,903.4039
2017-07-31,588.258064516129,607.60925
2017-08-31,487.7741935483871,593.3608
2017-09-30,408.2333333333333,1206.035
2017-10-31,395.3870967741936,1571.937
2017-11-30,438.1333333333333,720.5498
2017-12-31,465.67741935483866,309.05005
2018-01-31,438.9354838709677,179.48012
2018-02-28,405.3571428571428,164.57503
2018-03-31,447.7096774193548,194.09468
2018-04-30,645.2666666666667,320.85138
2018-05-31,843.290322580645,775.22644
