period,ME,MAE,MSE,MLE,MALE,MSLE,MAPE,MDE,MDAE,MDSE,ED,NED,RMSE,RMSLE,NRMSE_RANGE,NRMSE_MEAN,NRMSE_IQR,IRMSE,MASE,R_SQUARED,PEARSON_R,SPEARMAN_R,ACC,MAPD,MAAPE,SMAPE1,SMAPE2,D,D1,DMOD,DREL,DR,WATT_M,MB_R,NSE,NSE_MOD,NSE_REL,KGE_2009,KGE_2012,LM_INDEX,D1_P,VE,SA,SC,SID,SGA,H1_MHE,H1_MAHE,H1_RMSHE,H2_MHE,H2_MAHE,H2_RMSHE,H3_MHE,H3_MAHE,H3_RMSHE,H4_MHE,H4_MAHE,H4_RMSHE,H5_MHE,H5_MAHE,H5_RMSHE,H6_MHE,H6_MAHE,H6_RMSHE,H7_MHE,H7_MAHE,H7_RMSHE,H8_MHE,H8_MAHE,H8_RMSHE,H10_MHE,H10_MAHE,H10_RMSHE,G_MEAN_DIFF,MEAN_VAR,PPMAE,LPMAE
cal,-0.38596945783232633,4.615573791118513,883.9144910120127,0.0008599586565919714,0.003936250095813371,0.00012743388239306228,0.39245688008841656,0.06885593986459071,0.6628904778972071,0.4394346471606906,471.960222619478,0.6690194103882224,29.73069947061476,0.01128866167413402,0.008893708169015208,0.0422288937648629,0.03742747953661147,0.0688618054434415,0.015795318385191243,0.997218239172552,0.9986081509644068,0.9999293244033364,0.9946454202066118,0.006555869144002987,0.003920964895500207,0.1971362393509518,0.3942724787019036,0.9992676495953611,0.9947550619751763,0.9947550619751763,0.9999512587418189,0.9947603901285715,0.9656204634993695,0.9920809439376946,0.9971073634634148,0.989520780257143,0.9998074818510911,0.9880079038055786,0.9885454682770946,0.989520780257143,0.9947550619751763,0.993444130855997,0.0329380786980208,0.05276688411192441,0.04660557100285065,0.0934618773851789,0.0009243666835778302,0.003924568800884166,0.010894281918788282,0.0007965884584850998,0.0039673552240630326,0.01177151031980599,0.0008629488737929108,0.003942724787019036,0.011285208524962426,0.0008617149781383535,0.003944341575286186,0.011303903091088962,0.0008604775710314652,0.0039459620124735985,0.01132265741688758,0.0008629488737929113,0.003942724787019039,0.011285208524962426,0.0010654305006619637,0.004523481186301621,0.012556813703151894,0.0008675612787341373,0.0036833910047435045,0.010224792087671932,0.0008599586565919714,0.003936250095813371,0.01128866167413402,1.0009038208978034,0.00012669435350201477,46.306135459363425,0.504093927237017
test,0.05649046280850397,2.5123053524140926,25.112662491558225,-0.00118004649705374,0.002910046879359455,4.022630736439585e-05,0.2899994850491686,-0.11377324571888892,0.7407178335323579,0.5505290587634135,34.71898327420886,0.04060457543438388,5.01125358483865,0.006342421254094989,0.0021307474957148707,0.005878938397531516,0.005600417153052612,0.008403212090456908,0.005882035267932344,0.9999479713017085,0.9999739853124722,0.9998371615445676,0.9791411939517957,0.0029473041331047915,0.002899607604686815,0.14577805523411497,0.29155611046822993,0.9999851505202532,0.9976281732930985,0.9976281732930985,0.999983145727073,0.9976250976172069,0.9951449704670101,0.9964004835470989,0.9999404413811133,0.9952501952344137,0.9999324005126788,0.9972823912710039,0.9973488151602732,0.9952501952344137,0.9976281732930985,0.9970526958668952,0.004557037622036386,0.0072131546943603065,0.0006719026014781953,0.011942658680742384,-0.0011639677321082537,0.0028999948504916857,0.006263229151486823,-0.001204342779115138,0.0029317410742460467,0.006447253989674114,-0.0011838629815684124,0.0029155611046822994,0.006353250643073223,-0.0011840091052759724,0.0029157145201819125,0.006354136212490604,-0.001184155255611696,0.0029158679623688664,0.006355021979213998,-0.0011838629815684122,0.0029155611046823,0.006353250643073223,-0.0012093454765422645,0.003013052301789934,0.00650740362808768,-0.0011530170609392971,0.0028727115426100494,0.006204304354001652,-0.00118004649705374,0.002910046879359455,0.006342421254094989,0.9986552573195951,3.883379762918704e-05,3.3215008363204106,0.35785848011606447
