date,flow,CER-LSTM
1969-10-31,841.173835125448,789.59375
1969-11-30,381.0185185185185,408.6184
1969-12-31,190.0014934289128,193.71638
1970-01-31,147.9988052568698,141.94676
1970-02-28,145.99867724867724,157.13301
1970-03-31,188.9934289127837,209.90797
1970-04-30,367.0138888888889,355.05002
1970-05-31,558.1690561529272,544.24133
1970-06-30,672.067901234568,676.0844
1970-07-31,726.926523297491,741.34784
1970-08-31,1180.1821983273596,1072.8928
1970-09-30,569.0586419753087,608.55334
1970-10-31,614.1726403823178,585.1724
1970-11-30,348.9969135802469,360.43704
1970-12-31,177.00866188769413,193.65332
1971-01-31,139.00089605734766,137.29161
1971-02-28,135.0033068783069,115.06576
1971-03-31,201.0155316606929,194.8896
1971-04-30,335.9953703703704,336.3646
1971-05-31,486.857825567503,458.9316
1971-06-30,638.8888888888888,632.6334
1971-07-31,719.8327359617682,709.5042
1971-08-31,638.0675029868578,637.45917
1971-09-30,1329.861111111111,1304.6561
1971-10-31,1799.9551971326164,1694.4758
1971-11-30,721.0648148148149,707.5582
1971-12-31,308.9904420549582,282.19095
1972-01-31,214.00836320191164,216.21556
1972-02-29,214.0006385696041,219.68085
1972-03-31,284.98357228195937,284.40424
1972-04-30,440.97222222222223,415.89966
1972-05-31,723.9396654719235,695.046
1972-06-30,1069.83024691358,1032.5421
1972-07-31,1910.0955794504182,1928.3645
1972-08-31,1059.9611708482676,1022.8668
1972-09-30,775.8487654320987,770.2339
1972-10-31,658.9755077658302,646.5297
1972-11-30,364.0046296296296,370.65048
1972-12-31,213.0002986857825,210.36163
1973-01-31,174.99253285543608,173.5215
1973-02-28,176.00859788359787,188.61905
1973-03-31,227.00119474313024,232.141
1973-04-30,293.98148148148147,291.71143
1973-05-31,564.1427718040621,517.0127
1973-06-30,1050.1543209876545,989.3727
1973-07-31,919.9522102747908,888.11053
1973-08-31,897.1774193548387,893.47485
1973-09-30,1020.0617283950619,982.50635
1973-10-31,1040.1732377538829,1025.8367
1973-11-30,535.8796296296297,534.50977
1973-12-31,246.00507765830343,248.28978
1974-01-31,168.01075268817203,170.91287
1974-02-28,175.01653439153438,185.9533
1974-03-31,219.98207885304657,231.68939
1974-04-30,305.0154320987654,315.88437
1974-05-31,486.857825567503,493.46588
1974-06-30,910.8796296296296,886.59924
1974-07-31,896.0573476702509,889.7054
1974-08-31,999.8506571087216,1007.7288
1974-09-30,1359.9537037037037,1349.906
1974-10-31,956.1678614097968,1000.9887
1974-11-30,589.891975308642,598.4287
1974-12-31,278.0017921146953,292.46722
1975-01-31,178.9874551971326,186.68138
1975-02-28,183.98644179894177,192.91203
1975-03-31,233.98297491039423,248.8967
1975-04-30,316.01080246913585,342.49408
1975-05-31,683.9904420549582,671.6723
1975-06-30,1140.0462962962963,1136.0544
1975-07-31,2230.0627240143367,2259.3901
1975-08-31,1829.823775388292,1822.3811
1975-09-30,1689.8148148148148,1667.8293
1975-10-31,1960.1254480286736,1954.032
1975-11-30,881.9444444444445,927.96094
1975-12-31,354.0173237753882,371.71204
1976-01-31,239.9940262843489,236.66025
1976-02-29,242.01787994891444,249.91974
1976-03-31,321.98327359617684,326.0583
1976-04-30,449.8456790123456,459.14316
1976-05-31,636.9474313022699,646.16943
1976-06-30,1170.138888888889,1121.378
1976-07-31,1469.9074074074072,1462.16
1976-08-31,1920.1762246117087,1933.9274
1976-09-30,2000.0,1882.9437
1976-10-31,1089.8297491039427,1044.5728
1976-11-30,523.9197530864197,548.31146
1976-12-31,289.98655913978496,295.55963
1977-01-31,214.00836320191164,215.6774
1977-02-28,204.98511904761904,204.08067
1977-03-31,293.01075268817203,278.95624
1977-04-30,606.8672839506173,580.3789
1977-05-31,860.9617682198327,847.3315
1977-06-30,966.820987654321,963.85065
1977-07-31,800.8512544802867,795.8146
1977-08-31,711.9922341696536,678.10815
1977-09-30,658.9506172839506,651.98566
1977-10-31,539.8745519713261,530.189
1977-11-30,333.9891975308642,312.7949
1977-12-31,188.9934289127837,176.85884
1978-01-31,127.01612903225808,127.92568
1978-02-28,141.0094246031746,155.99666
1978-03-31,196.01254480286727,212.13159
1978-04-30,467.9783950617284,446.0956
1978-05-31,551.0752688172043,562.2765
1978-06-30,760.0308641975308,776.5824
1978-07-31,568.9964157706094,638.1024
1978-08-31,1070.041816009558,1086.0004
1978-09-30,1760.030864197531,1796.1942
1978-10-31,1020.0119474313022,1042.9978
1978-11-30,523.9197530864197,530.15784
1978-12-31,256.0110513739546,261.8899
1979-01-31,193.99641577060933,178.15575
1979-02-28,178.98478835978835,180.45715
1979-03-31,220.99014336917563,225.07993
1979-04-30,390.81790123456796,379.02325
1979-05-31,402.85244922341695,429.757
1979-06-30,466.0493827160494,479.0006
1979-07-31,1109.9910394265232,1118.2993
1979-08-31,1739.8446833930702,1753.41
1979-09-30,1680.1697530864203,1653.6553
1979-10-31,965.1284348864992,987.62946
1979-11-30,440.97222222222223,455.2264
1979-12-31,248.99193548387092,240.06819
1980-01-31,173.98446833930706,173.1882
1980-02-29,172.01468710089398,175.57819
1980-03-31,237.0071684587814,235.17268
1980-04-30,328.0092592592593,328.654
1980-05-31,362.0071684587812,364.50073
1980-06-30,618.8271604938271,623.62994
1980-07-31,1350.0597371565111,1333.8303
1980-08-31,949.0740740740739,970.1385
1980-09-30,1390.0462962962963,1396.6112
1980-10-31,1130.152329749104,1102.8735
1980-11-30,494.9845679012346,530.10406
1980-12-31,221.99820788530462,239.79745
1981-01-31,173.01373954599762,171.97147
1981-02-28,173.98313492063488,183.2283
1981-03-31,223.00627240143368,158.40698
1981-04-30,341.0108024691358,308.9044
1981-05-31,583.9307048984468,534.222
1981-06-30,1060.1851851851852,1019.9234
1981-07-31,1640.1583034647551,1602.4932
1981-08-31,1059.9611708482676,1054.8279
1981-09-30,3469.907407407407,3364.6853
1981-10-31,1680.10752688172,1668.393
1981-11-30,714.891975308642,710.8641
1981-12-31,352.0011947431302,338.8393
1982-01-31,251.00806451612905,248.85481
1982-02-28,250.9920634920635,239.90625
1982-03-31,285.9916367980884,287.36148
1982-04-30,395.83333333333326,383.1872
1982-05-31,850.1344086021505,863.2446
1982-06-30,1514.6604938271605,1542.3457
1982-07-31,1749.9253285543605,1768.6329
1982-08-31,1059.9611708482676,1075.6011
1982-09-30,1650.0771604938273,1668.3649
1982-10-31,1649.8655913978494,1644.3156
1982-11-30,697.145061728395,715.0485
1982-12-31,326.0155316606929,304.56573
1983-01-31,233.98297491039423,209.41731
1983-02-28,215.98048941798942,199.99525
1983-03-31,251.00806451612905,251.79504
1983-04-30,476.08024691358025,431.87924
1983-05-31,872.1624850657109,859.9901
1983-06-30,1209.8765432098764,1216.8054
1983-07-31,2529.8685782556754,2620.4592
1983-08-31,1789.8745519713257,1702.2898
1983-09-30,1099.9228395061727,1171.179
1983-10-31,1960.1254480286736,1928.4231
1983-11-30,912.8086419753088,938.9298
1983-12-31,579.8237753882916,361.83646
1984-01-31,275.98566308243727,231.23978
1984-02-29,283.0060664112388,270.68973
1984-03-31,326.9862604540023,324.0312
1984-04-30,444.0586419753087,449.6411
1984-05-31,520.0866188769414,521.5165
1984-06-30,1060.1851851851852,1122.5356
1984-07-31,2460.050776583035,2433.7627
1984-08-31,1479.9880525686976,1347.6238
1984-09-30,834.8765432098766,884.63824
1984-10-31,893.0704898446834,902.0444
1984-11-30,520.0617283950618,537.0184
1984-12-31,280.0179211469534,270.565
1985-01-31,207.997311827957,185.20607
1985-02-28,177.99272486772486,180.32298
1985-03-31,233.98297491039423,242.6777
1985-04-30,356.98302469135797,372.10776
1985-05-31,452.13560334528086,472.75565
1985-06-30,665.1234567901233,658.37054
1985-07-31,1249.9999999999998,1188.0747
1985-08-31,980.0627240143368,1036.0004
1985-09-30,2449.845679012345,2337.8398
1985-10-31,1170.1015531660694,1208.8119
1985-11-30,508.87345679012344,490.26984
1985-12-31,270.98267622461174,250.74663
1986-01-31,205.01045400238948,180.6883
1986-02-28,192.00562169312167,187.95006
1986-03-31,238.98596176821985,242.1906
1986-04-30,356.98302469135797,373.05966
1986-05-31,829.9731182795699,847.1526
1986-06-30,1109.9537037037037,1127.6322
1986-07-31,1680.10752688172,1699.4161
1986-08-31,719.8327359617682,773.8212
1986-09-30,1060.1851851851852,1078.2512
1986-10-31,369.9970131421744,675.3441
1986-11-30,311.50327932098764,366.244
1986-12-31,184.44941009557945,221.21098
1987-01-31,122.40882616487457,155.03714
1987-02-28,344.9900793650793,168.89522
1987-03-31,627.9868578255675,213.63576
1987-04-30,373.9969135802469,281.8389
1987-05-31,433.09438470728793,521.33276
1987-06-30,587.5771604938271,1145.9833
1987-07-31,816.1589008363202,1655.9318
1987-08-31,619.0262843488649,1057.2117
1987-09-30,318.016975308642,715.3522
1987-10-31,244.99701314217444,600.04944
1987-11-30,233.9891975308642,361.94937
1987-12-31,417.04002389486254,190.36119
1988-01-31,332.997311827957,147.7073
1988-02-29,429.83716475095787,165.4257
1988-03-31,502.9121863799283,236.1127
1988-04-30,348.9969135802469,347.38766
1988-05-31,443.17502986857824,396.8467
1988-06-30,834.104938271605,816.41876
1988-07-31,701.9115890083632,813.217
1988-08-31,1780.167264038232,552.89386
1988-09-30,616.8981481481482,778.0518
1988-10-31,620.1463560334528,1253.8062
1988-11-30,567.1296296296297,662.607
1988-12-31,536.1409796893668,268.705
1989-01-31,666.0692951015532,161.66422
1989-02-28,467.09656084656086,174.30577
1989-03-31,477.1505376344086,269.5278
1989-04-30,451.00308641975306,391.47928
1989-05-31,672.0430107526881,873.84045
1989-06-30,711.033950617284,2576.5195
1989-07-31,918.832138590203,2158.218
1989-08-31,710.8721624850657,1749.6318
1989-09-30,1706.4043209876545,1816.2858
1989-10-31,760.1553166069295,1220.478
1989-11-30,528.9351851851852,671.53644
1989-12-31,452.88231780167257,331.02664
1990-01-31,635.0806451612904,236.72914
1990-02-28,660.135582010582,244.89076
1990-03-31,679.8835125448029,294.0239
1990-04-30,662.8086419753087,369.01434
1990-05-31,1040.1732377538829,664.4666
1990-06-30,900.8487654320987,748.2028
1990-07-31,710.1254480286739,773.5294
1990-08-31,618.279569892473,828.3624
1990-09-30,638.8888888888888,976.69806
1990-10-31,586.1708482676224,728.35675
1990-11-30,520.0617283950618,422.93805
1990-12-31,617.1594982078853,226.58673
1991-01-31,604.0919952210274,152.376
1991-02-28,574.156746031746,164.76868
1991-03-31,614.1726403823178,225.43321
1991-04-30,518.1327160493827,273.71762
1991-05-31,582.0639187574671,446.64575
1991-06-30,724.1512345679013,565.62915
1991-07-31,823.9994026284348,808.35626
1991-08-31,869.9223416965351,1117.4371
1991-09-30,579.0895061728395,777.5805
1991-10-31,552.942054958184,664.50006
1991-11-30,731.0956790123457,428.7895
1991-12-31,341.9952210274791,221.35553
1992-01-31,678.0167264038232,148.45877
1992-02-29,399.90421455938696,149.31866
1992-03-31,359.99103942652323,214.74376
1992-04-30,400.0771604938272,376.1096
1992-05-31,548.8351254480286,460.48657
1992-06-30,710.6481481481483,819.29224
1992-07-31,616.0394265232975,1769.8923
1992-08-31,582.0639187574671,1068.6643
1992-09-30,368.98148148148147,1089.4832
1992-10-31,241.0020908004779,1045.6008
1992-11-30,542.824074074074,472.00443
1992-12-31,691.8309438470728,213.28685
1993-01-31,551.0752688172043,159.53308
1993-02-28,644.0145502645503,185.31755
1993-03-31,508.1391875746714,250.1927
1993-04-30,506.9444444444444,451.81458
1993-05-31,598.1182795698925,673.2512
1993-06-30,734.9537037037037,1010.2391
1993-07-31,686.9772998805256,1410.2839
1993-08-31,745.9677419354839,1620.3507
1993-09-30,804.0123456790124,1149.7944
1993-10-31,611.9324970131422,821.35876
1993-11-30,592.9783950617284,499.47958
1993-12-31,595.1314217443249,236.77048
1994-01-31,651.1350059737157,172.40742
1994-02-28,689.0707671957673,188.29907
1994-03-31,729.9133811230586,225.6831
1994-04-30,643.9043209876544,464.5698
1994-05-31,894.9372759856631,655.83374
1994-06-30,724.9228395061729,1131.6101
1994-07-31,583.9307048984468,1006.13226
1994-08-31,734.0203106332139,644.863
1994-09-30,663.966049382716,721.9256
1994-10-31,632.0937873357228,599.71387
1994-11-30,599.9228395061729,377.7175
1994-12-31,703.0316606929509,188.35022
1995-01-31,704.8984468339307,133.96873
1995-02-28,689.8974867724869,135.70847
1995-03-31,636.9474313022699,201.57866
1995-04-30,430.1697530864197,389.66806
1995-05-31,589.15770609319,702.6179
1995-06-30,750.0000000000001,599.99835
1995-07-31,716.0991636798088,536.3242
1995-08-31,533.9008363201912,981.94446
1995-09-30,609.9537037037037,1028.728
1995-10-31,655.9886499402628,700.28845
1995-11-30,621.9135802469136,455.54025
1995-12-31,344.0113500597371,232.32608
1996-01-31,464.82974910394273,154.9217
1996-02-29,502.0753512132823,170.39545
1996-03-31,455.86917562724017,245.06073
1996-04-30,330.0154320987654,361.6064
1996-05-31,529.0471923536439,555.5991
1996-06-30,520.8333333333334,808.2085
1996-07-31,666.0692951015532,657.3489
1996-08-31,661.9623655913979,716.8874
1996-09-30,582.175925925926,671.07007
1996-10-31,378.9575866188769,637.1974
1996-11-30,461.033950617284,379.72876
1996-12-31,486.857825567503,186.72066
1997-01-31,406.95937873357224,130.0976
1997-02-28,391.9890873015873,136.34297
1997-03-31,275.01493428912784,216.15025
1997-04-30,339.0046296296297,304.84183
1997-05-31,455.1224611708482,761.9655
1997-06-30,667.0524691358024,771.56146
1997-07-31,527.9271206690562,808.2284
1997-08-31,293.98148148148147,682.6951
1997-09-30,474.9228395061728,550.3865
1997-10-31,620.1463560334528,508.74246
1997-11-30,532.0216049382716,351.2463
1997-12-31,424.1338112305854,184.21082
1998-01-31,387.91816009557937,142.48996
1998-02-28,342.01388888888886,162.77928
1998-03-31,331.989247311828,217.94574
1998-04-30,291.0108024691358,407.0158
1998-05-31,363.01523297491036,569.7881
1998-06-30,582.9475308641976,582.39703
1998-07-31,390.90501792114696,1019.5352
1998-08-31,417.04002389486254,1234.2153
1998-09-30,481.8672839506172,1245.6536
1998-10-31,529.0471923536439,907.42773
1998-11-30,498.070987654321,511.67194
1998-12-31,501.0454002389486,249.20367
1999-01-31,492.41935483870975,169.20789
1999-02-28,536.9642857142857,196.37422
1999-03-31,557.9032258064516,253.13713
1999-04-30,556.7333333333333,316.55472
1999-05-31,532.0967741935484,353.50937
1999-06-30,629.7666666666667,1578.6332
1999-07-31,574.7096774193549,2298.979
1999-08-31,535.1612903225806,1361.0099
1999-09-30,616.1666666666666,924.446
1999-10-31,563.5483870967741,1119.356
1999-11-30,571.0333333333333,623.1739
1999-12-31,579.6129032258065,255.42531
2000-01-31,620.5483870967743,173.58482
2000-02-29,571.5862068965517,173.26059
2000-03-31,515.0,222.18367
2000-04-30,650.8,369.92764
2000-05-31,622.2903225806451,460.17685
2000-06-30,532.7333333333333,980.75433
2000-07-31,587.0645161290323,831.29224
2000-08-31,576.0967741935484,771.72797
2000-09-30,443.5,863.18414
2000-10-31,552.4193548387096,725.2987
2000-11-30,586.0666666666667,399.03656
2000-12-31,490.0322580645161,202.0732
2001-01-31,401.4516129032258,147.82701
2001-02-28,454.3928571428572,165.0922
2001-03-31,414.35483870967744,198.96889
2001-04-30,404.8333333333333,312.52283
2001-05-31,537.4516129032259,473.5835
2001-06-30,543.7666666666667,829.58594
2001-07-31,549.1290322580645,643.7631
2001-08-31,578.483870967742,543.90784
2001-09-30,449.2333333333333,773.0721
2001-10-31,385.61290322580646,810.98035
2001-11-30,620.5333333333333,415.01273
2001-12-31,583.0,204.89153
2002-01-31,357.96774193548384,133.86682
2002-02-28,323.07142857142856,158.59186
2002-03-31,424.5161290322581,193.15265
2002-04-30,465.50000000000006,267.5263
2002-05-31,489.741935483871,311.62912
2002-06-30,366.33333333333326,795.30853
2002-07-31,468.5806451612903,808.4179
2002-08-31,521.3548387096774,510.82263
2002-09-30,496.1666666666667,440.61487
2002-10-31,720.0967741935483,390.06735
2002-11-30,608.1333333333333,238.20639
2002-12-31,461.6774193548387,151.8327
2003-01-31,318.4258064516129,110.79277
2003-02-28,184.1107142857143,136.56378
2003-03-31,214.9032258064516,179.3855
2003-04-30,362.6333333333334,250.16798
2003-05-31,358.0322580645161,376.7991
2003-06-30,392.79999999999995,537.0535
2003-07-31,433.5161290322581,802.29663
2003-08-31,288.51612903225805,1194.5497
2003-09-30,360.9333333333332,1499.8617
2003-10-31,371.8387096774192,1051.4493
2003-11-30,456.7333333333333,499.07166
2003-12-31,381.06451612903226,230.59132
2004-01-31,404.7096774193548,158.28908
2004-02-29,466.9655172413793,146.57718
2004-03-31,484.8709677419355,199.92755
2004-04-30,437.0,257.00797
2004-05-31,451.741935483871,324.6145
2004-06-30,546.8,664.2785
2004-07-31,455.8064516129032,733.7396
2004-08-31,429.7419354838709,903.7457
2004-09-30,397.6333333333333,1111.5183
2004-10-31,476.7096774193548,876.8683
2004-11-30,468.3666666666667,476.95453
2004-12-31,469.9032258064516,238.8552
2005-01-31,487.7741935483871,174.35982
2005-02-28,360.2857142857142,175.96608
2005-03-31,446.48387096774195,211.2491
2005-04-30,486.33333333333326,338.57156
2005-05-31,510.51612903225805,602.6612
2005-06-30,492.06666666666666,802.23096
2005-07-31,505.5806451612903,1971.1503
2005-08-31,490.51612903225816,1549.4589
2005-09-30,517.4,1377.307
2005-10-31,699.9032258064516,1707.2551
2005-11-30,542.0,735.4961
2005-12-31,509.1290322580645,301.4663
2006-01-31,413.9677419354838,223.77489
2006-02-28,425.3928571428573,225.44603
2006-03-31,656.483870967742,251.41129
2006-04-30,881.7666666666667,312.37906
2006-05-31,901.1612903225806,381.39844
2006-06-30,738.6333333333333,650.7436
2006-07-31,832.7096774193549,865.986
2006-08-31,588.2258064516129,623.2029
2006-09-30,454.03333333333336,779.8566
2006-10-31,482.0967741935484,715.6783
2006-11-30,487.63333333333327,394.48013
2006-12-31,470.87096774193554,206.22687
2007-01-31,479.99999999999994,146.11649
2007-02-28,496.5,154.49982
2007-03-31,518.9354838709677,223.27934
2007-04-30,635.2666666666667,298.943
2007-05-31,687.1612903225807,359.64615
2007-06-30,798.0999999999999,1273.4801
2007-07-31,624.9677419354838,1472.3303
2007-08-31,771.8387096774194,952.79285
2007-09-30,742.0333333333333,1085.9186
2007-10-31,436.45161290322585,886.8684
2007-11-30,447.46666666666664,497.92242
2007-12-31,471.774193548387,251.77734
2008-01-31,483.70967741935476,188.86177
2008-02-29,502.0,167.68547
2008-03-31,449.3225806451613,235.13
2008-04-30,672.7,365.52322
2008-05-31,781.9032258064515,394.83728
2008-06-30,922.0666666666667,504.22263
2008-07-31,753.4838709677418,892.2998
2008-08-31,768.0000000000001,1111.3268
2008-09-30,591.5,1015.8854
2008-10-31,430.483870967742,1142.7719
2008-11-30,477.9333333333333,621.9795
2008-12-31,407.3225806451612,293.1002
2009-01-31,541.258064516129,193.94933
2009-02-28,585.5714285714286,222.53966
2009-03-31,534.6012903225807,281.7687
2009-04-30,898.5,437.73038
2009-05-31,890.741935483871,693.9323
2009-06-30,830.1,1116.1414
2009-07-31,594.0645161290323,1689.0449
2009-08-31,621.0322580645162,1549.3922
2009-09-30,563.0666666666667,1599.7825
2009-10-31,602.3225806451613,1290.2694
2009-11-30,640.8999999999999,721.14746
2009-12-31,561.516129032258,368.342
2010-01-31,531.5806451612904,240.77592
2010-02-28,459.5,247.75839
2010-03-31,527.3870967741935,297.06143
2010-04-30,878.9,352.01248
2010-05-31,943.741935483871,410.43774
2010-06-30,931.566666666667,1049.7035
2010-07-31,998.4193548387096,2178.0283
2010-08-31,1140.0,987.8746
2010-09-30,803.5666666666667,726.7673
2010-10-31,636.2903225806451,657.8538
2010-11-30,588.9,433.5802
2010-12-31,605.3225806451613,213.01822
2011-01-31,583.4516129032259,169.56203
2011-02-28,333.03571428571433,184.02623
2011-03-31,617.0967741935484,220.70802
2011-04-30,822.8999999999999,371.379
2011-05-31,850.7096774193549,480.67004
2011-06-30,645.6999999999999,1148.7821
2011-07-31,619.3225806451613,1589.1711
2011-08-31,632.6129032258065,950.9195
2011-09-30,599.0666666666667,1006.3434
2011-10-31,550.4193548387096,1076.8588
2011-11-30,543.2,632.63617
2011-12-31,589.4193548387096,325.51587
2012-01-31,534.0,230.63864
2012-02-29,506.55172413793116,241.74576
2012-03-31,469.03225806451616,304.95236
2012-04-30,606.9,484.9331
2012-05-31,840.8064516129032,815.34076
2012-06-30,831.6666666666666,1091.7007
2012-07-31,1009.6129032258063,2530.0693
2012-08-31,1457.7096774193549,2235.136
2012-09-30,916.2666666666668,1124.4998
2012-10-31,808.741935483871,919.1643
2012-11-30,704.9666666666666,531.4345
2012-12-31,572.7741935483871,272.9913
2013-01-31,642.4516129032259,223.35863
2013-02-28,519.1071428571429,259.98972
2013-03-31,614.5483870967741,311.63794
2013-04-30,755.1333333333333,336.5343
2013-05-31,827.5483870967741,641.1566
2013-06-30,782.6,930.5854
2013-07-31,707.4516129032259,1586.748
2013-08-31,781.741935483871,1221.3995
2013-09-30,656.4333333333333,777.5136
2013-10-31,575.483870967742,651.5741
2013-11-30,662.7333333333333,393.56564
2013-12-31,561.9354838709677,198.21133
2014-01-31,555.483870967742,163.71367
2014-02-28,457.6071428571428,184.6712
2014-03-31,526.2258064516129,252.7612
2014-04-30,453.6666666666667,352.01974
2014-05-31,600.0322580645161,437.04153
2014-06-30,650.8333333333334,940.89355
2014-07-31,686.1612903225806,975.5241
2014-08-31,729.0967741935484,1041.0892
2014-09-30,722.7666666666667,1507.3558
2014-10-31,566.9032258064516,1072.2845
2014-11-30,613.7333333333333,494.45557
2014-12-31,520.258064516129,266.55222
2015-01-31,462.8709677419355,216.43803
2015-02-28,450.7142857142857,215.15468
2015-03-31,565.0,262.72546
2015-04-30,544.1666666666666,302.8987
2015-05-31,574.2258064516129,366.00537
2015-06-30,551.3,758.1464
2015-07-31,748.1612903225806,1272.6881
2015-08-31,659.8064516129032,591.4358
2015-09-30,574.3333333333334,692.0752
2015-10-31,530.6129032258065,738.5145
2015-11-30,551.6333333333333,401.95346
2015-12-31,447.61290322580646,218.13998
2016-01-31,466.7419354838709,153.3658
2016-02-29,437.86206896551727,157.17131
2016-03-31,522.4516129032259,214.35585
2016-04-30,461.2333333333333,321.675
2016-05-31,531.1935483870968,490.20212
2016-06-30,482.3333333333333,651.8402
2016-07-31,639.0645161290323,735.94385
2016-08-31,447.4193548387097,632.3802
2016-09-30,300.43333333333334,669.8617
2016-10-31,336.3870967741935,797.71313
2016-11-30,349.3333333333333,451.47076
2016-12-31,274.96774193548384,228.35031
2017-01-31,308.93548387096774,159.55916
2017-02-28,380.6071428571427,174.65134
2017-03-31,425.258064516129,222.24733
2017-04-30,447.1,309.0324
2017-05-31,497.8709677419355,413.022
2017-06-30,501.1000000000001,911.5736
2017-07-31,588.258064516129,680.4257
2017-08-31,487.7741935483871,611.5596
2017-09-30,408.23333333333335,1208.5096
2017-10-31,395.3870967741936,1580.7579
2017-11-30,438.1333333333333,726.7263
2017-12-31,465.6774193548387,317.49664
2018-01-31,438.93548387096763,196.89998
2018-02-28,405.3571428571427,190.29997
2018-03-31,447.7096774193549,244.83896
2018-04-30,645.2666666666667,397.9339
2018-05-31,843.290322580645,809.3864
2018-06-30,974.5666666666668,1082.2302
2018-07-31,1152.483870967742,2255.4546
2018-08-31,1005.9354838709675,1312.3512
2018-09-30,1700.6333333333334,2052.2793
2018-10-31,1071.6129032258063,1437.3723
2018-11-30,566.3666666666667,727.8241
2018-12-31,548.8709677419355,362.43982
2019-01-31,438.94,261.88123
2019-02-28,405.36,278.02136
